instance,metric,statistic,baseline_value,candidate_value,absolute_delta,relative_delta,classification,gate_status,reason
rc105C5,runtime_seconds,standard_deviation,0.002817324675502573,0.0028599869940439523,4.2662318541379207e-05,0.01514284772086796,regression,pass,candidate regressed because lower runtime_seconds standard_deviation is better
rc105C5,total_charged_energy,best,48.97028515826695,48.97028515826695,0.0,0.0,unchanged,pass,total_charged_energy best is equal within tolerance 1e-09
rc105C5,total_charged_energy,mean,83.74921881117645,83.74921881117645,0.0,0.0,unchanged,pass,total_charged_energy mean is equal within tolerance 1e-09
rc105C5,total_charged_energy,median,48.97028515826695,48.97028515826695,0.0,0.0,unchanged,pass,total_charged_energy median is equal within tolerance 1e-09
rc105C5,total_charged_energy,worst,153.30708611699546,153.30708611699546,0.0,0.0,unchanged,pass,total_charged_energy worst is equal within tolerance 1e-09
rc105C5,total_charged_energy,standard_deviation,49.184839656818674,49.184839656818674,0.0,0.0,unchanged,pass,total_charged_energy standard_deviation is equal within tolerance 1e-09
rc105C5,total_charging_time,best,19.09841121172411,19.09841121172411,0.0,0.0,unchanged,pass,total_charging_time best is equal within tolerance 1e-09
rc105C5,total_charging_time,mean,32.66219533635882,32.66219533635882,0.0,0.0,unchanged,pass,total_charging_time mean is equal within tolerance 1e-09
rc105C5,total_charging_time,median,19.09841121172411,19.09841121172411,0.0,0.0,unchanged,pass,total_charging_time median is equal within tolerance 1e-09
rc105C5,total_charging_time,worst,59.789763585628236,59.789763585628236,0.0,0.0,unchanged,pass,total_charging_time worst is equal within tolerance 1e-09
rc105C5,total_charging_time,standard_deviation,19.182087466159285,19.182087466159285,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
rc105C5,total_distance,best,238.05223158918278,238.05223158918278,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
rc105C5,total_distance,mean,239.13361835169772,239.13361835169772,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
rc105C5,total_distance,median,238.05223158918278,238.05223158918278,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
rc105C5,total_distance,worst,241.29639187672765,241.29639187672765,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
rc105C5,total_distance,standard_deviation,1.529311825719386,1.529311825719386,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
rc105C5,total_energy,best,238.05223158918278,238.05223158918278,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
rc105C5,total_energy,mean,239.13361835169772,239.13361835169772,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
rc105C5,total_energy,median,238.05223158918278,238.05223158918278,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
rc105C5,total_energy,worst,241.29639187672765,241.29639187672765,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
rc105C5,total_energy,standard_deviation,1.529311825719386,1.529311825719386,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
rc105C5,vehicle_count,best,2.0,2.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
rc105C5,vehicle_count,mean,2.6666666666666665,2.6666666666666665,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
rc105C5,vehicle_count,median,3.0,3.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
rc105C5,vehicle_count,worst,3.0,3.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
rc105C5,vehicle_count,standard_deviation,0.4714045207910317,0.4714045207910317,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
