schema_version,run_label,experiment_id,scope,instance,seed,algorithm,operator_profile,repository_revision,repository_dirty,algorithm_source_sha256,configuration_sha256,instance_sha256,stage00_manifest_sha256,environment_sha256,reference_vrp_evrp_hub_revision,reference_vrp_evrp_hub_dirty,reference_py_ga_vrptw_revision,reference_py_ga_vrptw_dirty,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,vehicle_count,total_distance,total_charging_time,charging_count,runtime_seconds,first_feasible_time,best_time,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,trace_started_calls,trace_completed_calls,trace_exact_calls,trace_cache_hits,trace_precomputed_routes,trace_route_evaluations,trace_deadline_events,trace_screening_calls,trace_screening_passes,trace_screening_rejections,trace_screening_cache_hits,trace_screening_exact_call_blocked,trace_screening_reason_counts,trace_cache_incremental_counts,trace_incremental_propagations,trace_incremental_fallbacks,trace_reconciliation_status,peak_tracemalloc_bytes,peak_rss_bytes,status,feasible,failure_reason,failure_path,raw_path,solution_path,trace_path,event_path,environment_path
1,stage03.2_cache_incremental_attempt02,rc101_21-alns_stage02_constraint_guided-2015,formal,rc101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,d3cc33167d4b0c39f2e328a9f49bea12cdb6ffa1c8d325dab2da160c5e693623,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T00:00:44.137500+00:00,2026-07-14T00:01:14.179538+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[17, 1859.245198811, 277.117471294, 19]",17,1859.2451988111227,277.117471293683,19,30.001277667004615,0.5277947919967119,29.624764667009003,178,178,117,33,61,1515,1515,1515,1515,18605,135,20255,5,487646,73027,49779,364840,414619,"{""capacity_prefilter"": 16815, ""forward_time_window_prefilter"": 397728, ""single_segment_energy_prefilter"": 76}","{""cache_evictions"": 0, ""cache_hits"": 18605, ""cache_lookups"": 20120, ""cache_misses"": 1515, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1515, ""incremental_fallbacks"": 0, ""incremental_propagations"": 40}",40,0,pass,,4411588608,feasible,True,,,raw/rc101_21-alns_stage02_constraint_guided-2015.json,solutions/rc101_21-alns_stage02_constraint_guided-2015.json,traces/rc101_21-alns_stage02_constraint_guided-2015.json,events/rc101_21-alns_stage02_constraint_guided-2015.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,rc101_21-alns_stage02_constraint_guided-2016,formal,rc101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,868deb754a627a449c71c29391a1e1efff01cd82771b2a94a27d030db33a5ce2,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T00:01:26.379470+00:00,2026-07-14T00:01:56.487551+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[18, 1923.268676457, 366.75780921, 22]",18,1923.2686764570096,366.75780921040257,22,30.013470624980982,0.5294402079889551,29.714066457992885,172,171,130,33,41,1572,1572,1572,1572,18849,115,20536,1,387395,72872,43629,270894,314523,"{""capacity_prefilter"": 9764, ""forward_time_window_prefilter"": 304622, ""single_segment_energy_prefilter"": 137}","{""cache_evictions"": 0, ""cache_hits"": 18849, ""cache_lookups"": 20421, ""cache_misses"": 1572, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1572, ""incremental_fallbacks"": 0, ""incremental_propagations"": 40}",40,0,pass,,4411588608,feasible,True,,,raw/rc101_21-alns_stage02_constraint_guided-2016.json,solutions/rc101_21-alns_stage02_constraint_guided-2016.json,traces/rc101_21-alns_stage02_constraint_guided-2016.json,events/rc101_21-alns_stage02_constraint_guided-2016.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,rc102C10-alns_stage02_constraint_guided-2014,formal,rc102C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,30592915a8e0540770b5787f2773e1913e3149b927826f82d6847e95d5cd8472,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:00.752028+00:00,2026-07-13T23:54:01.788844+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,1.0198017089860514,0.007899749994976446,0.007899749994976446,1000,1000,779,21,221,136,136,136,136,19895,30,20061,0,74063,25906,742,47415,48157,"{""forward_time_window_prefilter"": 48157}","{""cache_evictions"": 0, ""cache_hits"": 19895, ""cache_lookups"": 20031, ""cache_misses"": 136, ""cache_oversize_not_cached"": 0, ""cache_stores"": 136, ""incremental_fallbacks"": 0, ""incremental_propagations"": 33}",33,0,pass,,4144840704,feasible,True,,,raw/rc102C10-alns_stage02_constraint_guided-2014.json,solutions/rc102C10-alns_stage02_constraint_guided-2014.json,traces/rc102C10-alns_stage02_constraint_guided-2014.json,events/rc102C10-alns_stage02_constraint_guided-2014.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,rc102C10-alns_stage02_constraint_guided-2015,formal,rc102C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,023f8e4be5f9e20c2232eaceb87f5f600147af515e60866a7c4c9f6d7dea7395,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:04.152806+00:00,2026-07-13T23:54:05.255342+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,1.0761622909922153,0.01468758299597539,0.01468758299597539,1000,1000,786,24,214,123,123,123,123,20091,31,20245,0,74043,26088,739,47216,47955,"{""forward_time_window_prefilter"": 47955}","{""cache_evictions"": 0, ""cache_hits"": 20091, ""cache_lookups"": 20214, ""cache_misses"": 123, ""cache_oversize_not_cached"": 0, ""cache_stores"": 123, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4144840704,feasible,True,,,raw/rc102C10-alns_stage02_constraint_guided-2015.json,solutions/rc102C10-alns_stage02_constraint_guided-2015.json,traces/rc102C10-alns_stage02_constraint_guided-2015.json,events/rc102C10-alns_stage02_constraint_guided-2015.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,rc102C10-alns_stage02_constraint_guided-2016,formal,rc102C10,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,cdea0ebec70e6eb3005ab0d757e4ace590c1729aad135cdee956a74926aaf2b0,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:07.517169+00:00,2026-07-13T23:54:08.547313+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,1.0130111250036862,0.0077307079918682575,0.0077307079918682575,1000,1000,794,22,206,138,138,138,138,19395,32,19565,0,74407,25815,876,47716,48592,"{""forward_time_window_prefilter"": 48592}","{""cache_evictions"": 0, ""cache_hits"": 19395, ""cache_lookups"": 19533, ""cache_misses"": 138, ""cache_oversize_not_cached"": 0, ""cache_stores"": 138, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4144840704,feasible,True,,,raw/rc102C10-alns_stage02_constraint_guided-2016.json,solutions/rc102C10-alns_stage02_constraint_guided-2016.json,traces/rc102C10-alns_stage02_constraint_guided-2016.json,events/rc102C10-alns_stage02_constraint_guided-2016.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,rc103C15-alns_stage02_constraint_guided-2014,formal,rc103C15,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,51cbd950e7a76acae3add1f93d4c5f3b906f1e0ca5b47f46b068ff4f52e43c4a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,89ba61b279cc1205224a6646eb5fd210144a597584321fad929d2cb5592266ab,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:55:02.872805+00:00,2026-07-13T23:55:06.306159+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 397.669856913, 67.687714099, 4]",4,397.6698569130491,67.68771409904316,4,3.3983319170074537,0.03513141701114364,0.2566663339966908,1000,1000,883,50,117,848,848,848,848,50734,16,51598,0,183047,77031,2348,103668,106016,"{""forward_time_window_prefilter"": 105558, ""single_segment_energy_prefilter"": 458}","{""cache_evictions"": 0, ""cache_hits"": 50734, ""cache_lookups"": 51582, ""cache_misses"": 848, ""cache_oversize_not_cached"": 0, ""cache_stores"": 848, ""incremental_fallbacks"": 0, ""incremental_propagations"": 38}",38,0,pass,,4144840704,feasible,True,,,raw/rc103C15-alns_stage02_constraint_guided-2014.json,solutions/rc103C15-alns_stage02_constraint_guided-2014.json,traces/rc103C15-alns_stage02_constraint_guided-2014.json,events/rc103C15-alns_stage02_constraint_guided-2014.jsonl,environments/rc103C15-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,rc103C15-alns_stage02_constraint_guided-2015,formal,rc103C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,51cbd950e7a76acae3add1f93d4c5f3b906f1e0ca5b47f46b068ff4f52e43c4a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c24d6db2ef9dead78e06ba5728ab5bec4c49acbe60fbb6879e6359a50bdc72f7,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:55:12.712461+00:00,2026-07-13T23:55:16.161731+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 397.669856913, 67.687714099, 4]",4,397.6698569130491,67.68771409904316,4,3.4045473750156816,0.035686709015863016,0.2379544590075966,1000,1000,868,47,132,810,810,810,810,52046,24,52880,0,184268,78263,2297,103708,106005,"{""forward_time_window_prefilter"": 105571, ""single_segment_energy_prefilter"": 434}","{""cache_evictions"": 0, ""cache_hits"": 52046, ""cache_lookups"": 52856, ""cache_misses"": 810, ""cache_oversize_not_cached"": 0, ""cache_stores"": 810, ""incremental_fallbacks"": 0, ""incremental_propagations"": 38}",38,0,pass,,4144840704,feasible,True,,,raw/rc103C15-alns_stage02_constraint_guided-2015.json,solutions/rc103C15-alns_stage02_constraint_guided-2015.json,traces/rc103C15-alns_stage02_constraint_guided-2015.json,events/rc103C15-alns_stage02_constraint_guided-2015.jsonl,environments/rc103C15-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,rc103C15-alns_stage02_constraint_guided-2016,formal,rc103C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,51cbd950e7a76acae3add1f93d4c5f3b906f1e0ca5b47f46b068ff4f52e43c4a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,feabe6bb15e9d264c60cfea8ba71300662d1c5b7fc14537178fb81e78948b3fb,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:55:22.120970+00:00,2026-07-13T23:55:25.997542+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 397.669856913, 67.687714099, 4]",4,397.6698569130491,67.68771409904316,4,3.8302707499824464,0.03566870800568722,0.19205708298250102,1000,1000,865,52,135,862,862,862,862,51860,56,52778,0,182830,78556,2277,101997,104274,"{""forward_time_window_prefilter"": 103824, ""single_segment_energy_prefilter"": 450}","{""cache_evictions"": 0, ""cache_hits"": 51860, ""cache_lookups"": 52722, ""cache_misses"": 862, ""cache_oversize_not_cached"": 0, ""cache_stores"": 862, ""incremental_fallbacks"": 0, ""incremental_propagations"": 38}",38,0,pass,,4144840704,feasible,True,,,raw/rc103C15-alns_stage02_constraint_guided-2016.json,solutions/rc103C15-alns_stage02_constraint_guided-2016.json,traces/rc103C15-alns_stage02_constraint_guided-2016.json,events/rc103C15-alns_stage02_constraint_guided-2016.jsonl,environments/rc103C15-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,rc105C5-alns_stage02_constraint_guided-2014,formal,rc105C5,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,2ccfba6c447fa43a994934690acb67c7355ca04d232394907ed6938bc362c643,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,5199da47f4b1484c30cc762bfbe4028bdd832a3773b723e52af5174b2f2091df,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:28.344886+00:00,2026-07-13T23:53:28.615433+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 241.296391877, 59.789763586, 3]",2,241.29639187672765,59.789763585628236,3,0.26669266700628214,0.002084875013679266,0.0054648340155836195,1000,1000,916,1,84,22,22,22,22,5245,55,5322,0,13590,6695,65,6830,6895,"{""forward_time_window_prefilter"": 6895}","{""cache_evictions"": 0, ""cache_hits"": 5245, ""cache_lookups"": 5267, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 27}",27,0,pass,,4144840704,feasible,True,,,raw/rc105C5-alns_stage02_constraint_guided-2014.json,solutions/rc105C5-alns_stage02_constraint_guided-2014.json,traces/rc105C5-alns_stage02_constraint_guided-2014.json,events/rc105C5-alns_stage02_constraint_guided-2014.jsonl,environments/rc105C5-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,rc105C5-alns_stage02_constraint_guided-2015,formal,rc105C5,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,2ccfba6c447fa43a994934690acb67c7355ca04d232394907ed6938bc362c643,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c7cfb9824fbd971e896cdf395e576baa2ca05873fce87cc4357ac65e610044d4,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:29.139124+00:00,2026-07-13T23:53:29.411132+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 241.296391877, 59.789763586, 3]",2,241.29639187672765,59.789763585628236,3,0.26806679100263864,0.0026162910216953605,0.006027875002473593,1000,1000,923,1,77,22,22,22,22,5232,63,5317,0,13573,6707,60,6806,6866,"{""forward_time_window_prefilter"": 6866}","{""cache_evictions"": 0, ""cache_hits"": 5232, ""cache_lookups"": 5254, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 27}",27,0,pass,,4144840704,feasible,True,,,raw/rc105C5-alns_stage02_constraint_guided-2015.json,solutions/rc105C5-alns_stage02_constraint_guided-2015.json,traces/rc105C5-alns_stage02_constraint_guided-2015.json,events/rc105C5-alns_stage02_constraint_guided-2015.jsonl,environments/rc105C5-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,rc105C5-alns_stage02_constraint_guided-2016,formal,rc105C5,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,2ccfba6c447fa43a994934690acb67c7355ca04d232394907ed6938bc362c643,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,4a93fd8f28581b1624029de249065d17745ddced424b84147c86d53a0ac0088d,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:29.913074+00:00,2026-07-13T23:53:30.185321+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 241.296391877, 59.789763586, 3]",2,241.29639187672765,59.789763585628236,3,0.2684120000049006,0.0021194999862927943,0.005457833001855761,1000,1000,900,1,100,22,22,22,22,5265,71,5358,0,13650,6662,61,6927,6988,"{""forward_time_window_prefilter"": 6988}","{""cache_evictions"": 0, ""cache_hits"": 5265, ""cache_lookups"": 5287, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 27}",27,0,pass,,4144840704,feasible,True,,,raw/rc105C5-alns_stage02_constraint_guided-2016.json,solutions/rc105C5-alns_stage02_constraint_guided-2016.json,traces/rc105C5-alns_stage02_constraint_guided-2016.json,events/rc105C5-alns_stage02_constraint_guided-2016.jsonl,environments/rc105C5-alns_stage02_constraint_guided-2016.json
