instance,seed,stage02_2_objective,stage02_3_objective,stage02_2_feasible,stage02_3_feasible,stage02_2_iterations,stage02_3_iterations,stage02_2_exact_charging_calls,stage02_3_exact_charging_calls,stage02_3_cache_hits,stage02_3_cache_misses,stage02_3_runtime_seconds,stage02_3_removal_tier_counts,stage02_3_failure_events,stage02_3_accepted_moves,stage02_3_constraint_statistics,objective_comparison,readiness_status
rc103C15,2016,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,2065,2065,79399,2065,1.0969899999909103,"{""large"":327,""medium"":2,""small"":7}",1883,865,"{""shaw_related"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2014,"[12,1055.920259047,1386.415951629,8]","[12,1055.920259047,1386.415951629,8]",True,True,29,29,1742,1714,7538,1714,30.00797608299763,"{""large"":3,""medium"":2,""small"":7}",5306,15,"{""shaw_related"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2015,"[12,1076.745156206,1225.31138932,7]","[12,1076.745156206,1225.31138932,7]",True,True,26,24,1777,1747,5140,1747,30.005651791012497,"{""large"":2,""medium"":1,""small"":7}",6504,14,"{""shaw_related"":{""accepted"":2,""best"":0,""calls"":2,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":4,""best"":0,""calls"":4,""candidate_proposals"":8,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2016,"[12,1055.920259047,1386.415951629,8]","[12,1055.920259047,1386.415951629,8]",True,True,22,22,1771,1729,4607,1729,30.01157079199038,"{""large"":0,""medium"":1,""small"":8}",3926,13,"{""shaw_related"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":4,""best"":0,""calls"":4,""candidate_proposals"":8,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2014,"[21,1819.250457558,442.395748859,26]","[21,1819.250457558,442.395748859,26]",True,True,36,36,2033,2025,6330,2025,30.001455542005715,"{""large"":8,""medium"":0,""small"":6}",25135,20,"{""shaw_related"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":5,""best"":0,""calls"":5,""candidate_proposals"":10,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2015,"[20,1799.548688513,463.254013128,27]","[20,1799.548688513,463.254013128,27]",True,True,48,48,1903,1902,6937,1902,30.041582874997403,"{""large"":11,""medium"":1,""small"":6}",19351,26,"{""shaw_related"":{""accepted"":4,""best"":0,""calls"":4,""candidate_proposals"":8,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":5,""best"":0,""calls"":5,""candidate_proposals"":10,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":2,""best"":0,""calls"":2,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":7,""best"":0,""calls"":7,""candidate_proposals"":14,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":7,""feasible_repairs"":7,""improved"":0,""new_routes_created"":0,""prefilter_passed"":14,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2016,"[21,1819.250457558,442.395748859,26]","[21,1819.250457558,442.395748859,26]",True,True,51,51,1962,2008,14613,2008,30.022980458001257,"{""large"":12,""medium"":1,""small"":6}",29710,25,"{""shaw_related"":{""accepted"":5,""best"":0,""calls"":5,""candidate_proposals"":10,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":5,""best"":0,""calls"":5,""candidate_proposals"":10,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":6,""best"":0,""calls"":6,""candidate_proposals"":12,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":6,""feasible_repairs"":6,""improved"":0,""new_routes_created"":0,""prefilter_passed"":12,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2014,"[19,1967.498078739,339.208415916,20]","[19,1967.498078739,339.208415916,20]",True,True,25,25,2135,2161,5793,2161,30.01348316700023,"{""large"":2,""medium"":0,""small"":8}",14361,14,"{""shaw_related"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":2,""best"":0,""calls"":2,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":2,""best"":0,""calls"":2,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2015,"[19,1925.362709303,325.819224421,19]","[19,1925.362709303,325.819224421,19]",True,True,23,23,2140,2140,5479,2140,30.006405249994714,"{""large"":2,""medium"":0,""small"":8}",18308,14,"{""shaw_related"":{""accepted"":2,""best"":0,""calls"":2,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":4,""best"":0,""calls"":4,""candidate_proposals"":8,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2016,"[20,2011.439497301,375.718229529,21]","[20,2011.439497301,375.718229529,21]",True,True,23,23,2206,2186,4609,2186,30.012953708006535,"{""large"":1,""medium"":0,""small"":9}",7628,16,"{""shaw_related"":{""accepted"":3,""best"":0,""calls"":3,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":4,""best"":0,""calls"":4,""candidate_proposals"":8,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":2,""best"":0,""calls"":2,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
