schema_version,run_label,experiment_id,scope,instance,seed,algorithm,operator_profile,repository_revision,repository_dirty,algorithm_source_sha256,configuration_sha256,instance_sha256,stage00_manifest_sha256,environment_sha256,reference_vrp_evrp_hub_revision,reference_vrp_evrp_hub_dirty,reference_py_ga_vrptw_revision,reference_py_ga_vrptw_dirty,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,vehicle_count,total_distance,total_charging_time,charging_count,runtime_seconds,first_feasible_time,best_time,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,trace_started_calls,trace_completed_calls,trace_exact_calls,trace_cache_hits,trace_precomputed_routes,trace_route_evaluations,trace_deadline_events,trace_screening_calls,trace_screening_passes,trace_screening_rejections,trace_screening_cache_hits,trace_screening_exact_call_blocked,trace_screening_reason_counts,trace_cache_incremental_counts,trace_incremental_propagations,trace_incremental_fallbacks,trace_reconciliation_status,peak_tracemalloc_bytes,peak_rss_bytes,status,feasible,failure_reason,failure_path,raw_path,solution_path,trace_path,event_path,environment_path
1,stage03.2_cache_incremental_attempt03,rc101_21-alns_stage02_constraint_guided-2015,formal,rc101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,9e3f8c9221fd3fd53307b7254a1dc9969a0f629d538e16203827d18aa664c9a1,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:39:12.740242+00:00,2026-07-14T01:39:42.836957+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[17, 1859.245198811, 277.117471294, 19]",17,1859.2451988111227,277.117471293683,19,30.011377165996237,0.5220568749937229,29.30852187500568,184,184,119,33,65,1539,1539,1539,1539,15960,2389,19888,7,479678,70302,49601,359775,409376,"{""capacity_prefilter"": 16815, ""forward_time_window_prefilter"": 392561}","{""cache_evictions"": 0, ""cache_hits"": 15960, ""cache_lookups"": 17499, ""cache_misses"": 1539, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1539, ""incremental_fallbacks"": 0, ""incremental_propagations"": 40}",40,0,pass,,4566974464,feasible,True,,failures/rc101_21-alns_stage02_constraint_guided-2015.json,raw/rc101_21-alns_stage02_constraint_guided-2015.json,solutions/rc101_21-alns_stage02_constraint_guided-2015.json,traces/rc101_21-alns_stage02_constraint_guided-2015.json,events/rc101_21-alns_stage02_constraint_guided-2015.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,rc101_21-alns_stage02_constraint_guided-2016,formal,rc101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,6a37582f0dabe4ccd07747a911d59e3623ca8d98a0df06a67f2a65de3fc994d7,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:39:54.766155+00:00,2026-07-14T01:40:24.871749+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[18, 1923.268676457, 366.75780921, 22]",18,1923.2686764570096,366.75780921040257,22,30.015468291006982,0.5275134579860605,29.534659124998143,175,175,130,33,45,1593,1593,1593,1593,16273,2684,20550,4,390069,70582,44081,275406,319487,"{""capacity_prefilter"": 9764, ""forward_time_window_prefilter"": 309723}","{""cache_evictions"": 0, ""cache_hits"": 16273, ""cache_lookups"": 17866, ""cache_misses"": 1593, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1593, ""incremental_fallbacks"": 0, ""incremental_propagations"": 40}",40,0,pass,,4566974464,feasible,True,,failures/rc101_21-alns_stage02_constraint_guided-2016.json,raw/rc101_21-alns_stage02_constraint_guided-2016.json,solutions/rc101_21-alns_stage02_constraint_guided-2016.json,traces/rc101_21-alns_stage02_constraint_guided-2016.json,events/rc101_21-alns_stage02_constraint_guided-2016.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,rc102C10-alns_stage02_constraint_guided-2014,formal,rc102C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,803b83678d88a68e86333f3d8ad0a4c4b92bd2acafb29d7f5daf7d228f2e35ac,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:35.520348+00:00,2026-07-14T01:32:36.484044+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,0.9472020829853136,0.0077053749992046505,0.0077053749992046505,1000,1000,779,21,221,136,136,136,136,16606,3319,20061,0,70774,22617,742,47415,48157,"{""forward_time_window_prefilter"": 48157}","{""cache_evictions"": 0, ""cache_hits"": 16606, ""cache_lookups"": 16742, ""cache_misses"": 136, ""cache_oversize_not_cached"": 0, ""cache_stores"": 136, ""incremental_fallbacks"": 0, ""incremental_propagations"": 33}",33,0,pass,,4481695744,feasible,True,,,raw/rc102C10-alns_stage02_constraint_guided-2014.json,solutions/rc102C10-alns_stage02_constraint_guided-2014.json,traces/rc102C10-alns_stage02_constraint_guided-2014.json,events/rc102C10-alns_stage02_constraint_guided-2014.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,rc102C10-alns_stage02_constraint_guided-2015,formal,rc102C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,34fdd9367c6a7756d027d52db0cdd998de0a8a4a1ac0bd9292c0348066de2ab3,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:38.595276+00:00,2026-07-14T01:32:39.552373+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,0.9417740000062622,0.007747541996650398,0.007747541996650398,1000,1000,786,24,214,123,123,123,123,16744,3378,20245,0,70696,22741,739,47216,47955,"{""forward_time_window_prefilter"": 47955}","{""cache_evictions"": 0, ""cache_hits"": 16744, ""cache_lookups"": 16867, ""cache_misses"": 123, ""cache_oversize_not_cached"": 0, ""cache_stores"": 123, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4481695744,feasible,True,,,raw/rc102C10-alns_stage02_constraint_guided-2015.json,solutions/rc102C10-alns_stage02_constraint_guided-2015.json,traces/rc102C10-alns_stage02_constraint_guided-2015.json,events/rc102C10-alns_stage02_constraint_guided-2015.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,rc102C10-alns_stage02_constraint_guided-2016,formal,rc102C10,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,ecea739fa5335a694c87618500d3f317f34f80a156b687c183503567487c31f9,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:41.659111+00:00,2026-07-14T01:32:42.648810+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,0.9742290420108475,0.007817250007065013,0.007817250007065013,1000,1000,794,22,206,138,138,138,138,16040,3387,19565,0,71052,22460,876,47716,48592,"{""forward_time_window_prefilter"": 48592}","{""cache_evictions"": 0, ""cache_hits"": 16040, ""cache_lookups"": 16178, ""cache_misses"": 138, ""cache_oversize_not_cached"": 0, ""cache_stores"": 138, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4481695744,feasible,True,,,raw/rc102C10-alns_stage02_constraint_guided-2016.json,solutions/rc102C10-alns_stage02_constraint_guided-2016.json,traces/rc102C10-alns_stage02_constraint_guided-2016.json,events/rc102C10-alns_stage02_constraint_guided-2016.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,rc103C15-alns_stage02_constraint_guided-2014,formal,rc103C15,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,51cbd950e7a76acae3add1f93d4c5f3b906f1e0ca5b47f46b068ff4f52e43c4a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,efa35fec69759fb415818a78abc22084fed393cb8160522cd89edf0c477e957f,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:35.850718+00:00,2026-07-14T01:33:39.149192+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 397.669856913, 67.687714099, 4]",4,397.6698569130491,67.68771409904316,4,3.261361625016434,0.03682662500068545,0.2569298750022426,1000,1000,883,50,117,867,867,867,867,47587,3590,52044,0,179897,74339,2325,103233,105558,"{""forward_time_window_prefilter"": 105558}","{""cache_evictions"": 0, ""cache_hits"": 47587, ""cache_lookups"": 48454, ""cache_misses"": 867, ""cache_oversize_not_cached"": 0, ""cache_stores"": 867, ""incremental_fallbacks"": 0, ""incremental_propagations"": 38}",38,0,pass,,4481695744,feasible,True,,,raw/rc103C15-alns_stage02_constraint_guided-2014.json,solutions/rc103C15-alns_stage02_constraint_guided-2014.json,traces/rc103C15-alns_stage02_constraint_guided-2014.json,events/rc103C15-alns_stage02_constraint_guided-2014.jsonl,environments/rc103C15-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,rc103C15-alns_stage02_constraint_guided-2015,formal,rc103C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,51cbd950e7a76acae3add1f93d4c5f3b906f1e0ca5b47f46b068ff4f52e43c4a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,ce6abe8eb50ef2ca5d47c4d036956d1dffe24ed981a04701322dec6db8052c6f,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:44.893164+00:00,2026-07-14T01:33:48.194522+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 397.669856913, 67.687714099, 4]",4,397.6698569130491,67.68771409904316,4,3.2577044579957146,0.035912166989874095,0.23230787500506267,1000,1000,868,47,132,828,828,828,828,48925,3548,53301,0,181146,75575,2275,103296,105571,"{""forward_time_window_prefilter"": 105571}","{""cache_evictions"": 0, ""cache_hits"": 48925, ""cache_lookups"": 49753, ""cache_misses"": 828, ""cache_oversize_not_cached"": 0, ""cache_stores"": 828, ""incremental_fallbacks"": 0, ""incremental_propagations"": 38}",38,0,pass,,4481695744,feasible,True,,,raw/rc103C15-alns_stage02_constraint_guided-2015.json,solutions/rc103C15-alns_stage02_constraint_guided-2015.json,traces/rc103C15-alns_stage02_constraint_guided-2015.json,events/rc103C15-alns_stage02_constraint_guided-2015.jsonl,environments/rc103C15-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,rc103C15-alns_stage02_constraint_guided-2016,formal,rc103C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,51cbd950e7a76acae3add1f93d4c5f3b906f1e0ca5b47f46b068ff4f52e43c4a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,3e027517a75d58a6734415e333b721e890bd37b243d6a3b3a31938c5b396787c,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:54.111336+00:00,2026-07-14T01:33:57.529880+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 397.669856913, 67.687714099, 4]",4,397.6698569130491,67.68771409904316,4,3.374274208006682,0.03590291700675152,0.1906801250006538,1000,1000,865,52,135,883,883,883,883,48720,3612,53215,0,179676,75854,2252,101570,103822,"{""forward_time_window_prefilter"": 103822}","{""cache_evictions"": 0, ""cache_hits"": 48720, ""cache_lookups"": 49603, ""cache_misses"": 883, ""cache_oversize_not_cached"": 0, ""cache_stores"": 883, ""incremental_fallbacks"": 0, ""incremental_propagations"": 38}",38,0,pass,,4481695744,feasible,True,,,raw/rc103C15-alns_stage02_constraint_guided-2016.json,solutions/rc103C15-alns_stage02_constraint_guided-2016.json,traces/rc103C15-alns_stage02_constraint_guided-2016.json,events/rc103C15-alns_stage02_constraint_guided-2016.jsonl,environments/rc103C15-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,rc105C5-alns_stage02_constraint_guided-2014,formal,rc105C5,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,2ccfba6c447fa43a994934690acb67c7355ca04d232394907ed6938bc362c643,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,bcdaef5b98803cbade19602b4fa587c4799f6a666a95d749d73eb3d294d0dbff,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:03.367705+00:00,2026-07-14T01:32:03.595342+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 241.296391877, 59.789763586, 3]",2,241.29639187672765,59.789763585628236,3,0.2242804999987129,0.0021103750041220337,0.005578332988079637,1000,1000,916,1,84,22,22,22,22,3397,1903,5322,0,11742,4847,65,6830,6895,"{""forward_time_window_prefilter"": 6895}","{""cache_evictions"": 0, ""cache_hits"": 3397, ""cache_lookups"": 3419, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 27}",27,0,pass,,4481695744,feasible,True,,,raw/rc105C5-alns_stage02_constraint_guided-2014.json,solutions/rc105C5-alns_stage02_constraint_guided-2014.json,traces/rc105C5-alns_stage02_constraint_guided-2014.json,events/rc105C5-alns_stage02_constraint_guided-2014.jsonl,environments/rc105C5-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,rc105C5-alns_stage02_constraint_guided-2015,formal,rc105C5,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,2ccfba6c447fa43a994934690acb67c7355ca04d232394907ed6938bc362c643,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,6f9d26bb4f9adccb08cc551a77a3fad7a092b2f8aa164b65fe462fd63b48c546,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:04.004023+00:00,2026-07-14T01:32:04.234342+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 241.296391877, 59.789763586, 3]",2,241.29639187672765,59.789763585628236,3,0.2271773749962449,0.0021017499966546893,0.005487458984134719,1000,1000,923,1,77,22,22,22,22,3376,1919,5317,0,11717,4851,60,6806,6866,"{""forward_time_window_prefilter"": 6866}","{""cache_evictions"": 0, ""cache_hits"": 3376, ""cache_lookups"": 3398, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 27}",27,0,pass,,4481695744,feasible,True,,,raw/rc105C5-alns_stage02_constraint_guided-2015.json,solutions/rc105C5-alns_stage02_constraint_guided-2015.json,traces/rc105C5-alns_stage02_constraint_guided-2015.json,events/rc105C5-alns_stage02_constraint_guided-2015.jsonl,environments/rc105C5-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,rc105C5-alns_stage02_constraint_guided-2016,formal,rc105C5,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,2ccfba6c447fa43a994934690acb67c7355ca04d232394907ed6938bc362c643,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,644946089a944185e28f0079fed3ecd92cdbcf58d58438fbc60b5d9ee9e1fc67,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:04.647116+00:00,2026-07-14T01:32:04.875307+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 241.296391877, 59.789763586, 3]",2,241.29639187672765,59.789763585628236,3,0.22514995900564827,0.002077499986626208,0.0053801669855602086,1000,1000,900,1,100,22,22,22,22,3438,1898,5358,0,11823,4835,61,6927,6988,"{""forward_time_window_prefilter"": 6988}","{""cache_evictions"": 0, ""cache_hits"": 3438, ""cache_lookups"": 3460, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 27}",27,0,pass,,4481695744,feasible,True,,,raw/rc105C5-alns_stage02_constraint_guided-2016.json,solutions/rc105C5-alns_stage02_constraint_guided-2016.json,traces/rc105C5-alns_stage02_constraint_guided-2016.json,events/rc105C5-alns_stage02_constraint_guided-2016.jsonl,environments/rc105C5-alns_stage02_constraint_guided-2016.json
