"source_path","source_sha256","source_bytes","disposition","target_path","target_sha256","reason"
"experiments/summaries/stage02_constraint_guided_attempt04_parameters.toml","39640273bd15eaef6bf45a6496c5d10a768b4a7aaa04687a1b6e77c2cc1c1e16","1946","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_parameters.toml","39640273bd15eaef6bf45a6496c5d10a768b4a7aaa04687a1b6e77c2cc1c1e16","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_per_run_results.csv","0bcc243527dc72fed8e1dccddec8355b4472b027d36fb785c5a335f3940e0c02","273416","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_per_run_results.csv","0bcc243527dc72fed8e1dccddec8355b4472b027d36fb785c5a335f3940e0c02","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_repeatability.csv","5e2861ff30a450d6bb8cd95765160202db5abf081e06becdd63d87e2f7a2b0a9","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_repeatability.csv","5e2861ff30a450d6bb8cd95765160202db5abf081e06becdd63d87e2f7a2b0a9","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_review_findings.csv","c00dfd1d3689fbf758c3ac7b121762ee9cddcd09f59db9561e1c617d9e6bd27a","1478","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_review_findings.csv","c00dfd1d3689fbf758c3ac7b121762ee9cddcd09f59db9561e1c617d9e6bd27a","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_review_manifest.json","49d63be15d966201303032afd0e3c3bdca478800690f2368a3badb068c0a720a","3908","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_review_manifest.json","49d63be15d966201303032afd0e3c3bdca478800690f2368a3badb068c0a720a","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_review_report.md","30d107b192a4185da7e1c0c457d35312929f3ed8e61b194b3b78d5b1f105d4ff","2067","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_review_report.md","30d107b192a4185da7e1c0c457d35312929f3ed8e61b194b3b78d5b1f105d4ff","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_stage02_2_comparison.csv","5a78b51ae48c5ce143d8027a67016114f2b779a2a9c226f34dfc52c8a08470be","8857","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_stage02_2_comparison.csv","5a78b51ae48c5ce143d8027a67016114f2b779a2a9c226f34dfc52c8a08470be","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_stage03_readiness.csv","ef7f6a5bbe60663852b4d085dffb74bfc16d8ccd849351183c0e874f90b5ade3","60784","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_stage03_readiness.csv","ef7f6a5bbe60663852b4d085dffb74bfc16d8ccd849351183c0e874f90b5ade3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt04_summary_results.csv","e9ff26d9080b863250f3802278fef899582b8db9fc7e67a86471dc1ba6ccfd19","5658","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt04_summary_results.csv","e9ff26d9080b863250f3802278fef899582b8db9fc7e67a86471dc1ba6ccfd19","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_100_customer_comparison.csv","dbbda02177bb50f7b4135a8b31c215aeabf654ff3d1cbc6da3db5af8296c1e77","2607","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_100_customer_comparison.csv","dbbda02177bb50f7b4135a8b31c215aeabf654ff3d1cbc6da3db5af8296c1e77","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_environment.json","822e003ddf6c6c322e408b6add83e13ff54f174261b3651dc87dfc810c33a74d","3093","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_environment.json","822e003ddf6c6c322e408b6add83e13ff54f174261b3651dc87dfc810c33a74d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","1038","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_gate_report.csv","4c9d3497d332bf008f5850985cb38515be2e1cd7131f744d86152092342bbd45","4278","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_gate_report.csv","4c9d3497d332bf008f5850985cb38515be2e1cd7131f744d86152092342bbd45","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_operator_summary.csv","dc1ba90771cb22a20ce49889e9b433de909b67ecba8009f236ff1e9591a64c58","16413","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_operator_summary.csv","dc1ba90771cb22a20ce49889e9b433de909b67ecba8009f236ff1e9591a64c58","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_parameters.toml","39640273bd15eaef6bf45a6496c5d10a768b4a7aaa04687a1b6e77c2cc1c1e16","1946","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_parameters.toml","39640273bd15eaef6bf45a6496c5d10a768b4a7aaa04687a1b6e77c2cc1c1e16","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_per_run_results.csv","0a261e2366a8092f383af26713643461cfe98a2d51e9b82637cbbd7415248422","280948","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_per_run_results.csv","0a261e2366a8092f383af26713643461cfe98a2d51e9b82637cbbd7415248422","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_repeatability.csv","7bf031b5ccd4b6f9819824482d87262a0dc328af2c151da99f7dd3e412bf9609","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_repeatability.csv","7bf031b5ccd4b6f9819824482d87262a0dc328af2c151da99f7dd3e412bf9609","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_stage02_2_comparison.csv","ada07a36ca91a739c7c1c06e7b9e51bd09c97ff3cfb06b7b6383c4ea7677a3bb","9265","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_stage02_2_comparison.csv","ada07a36ca91a739c7c1c06e7b9e51bd09c97ff3cfb06b7b6383c4ea7677a3bb","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt05_summary_results.csv","2a78b43b14ab9fb833b964118ca78abbd453b7eedeeca678be44c73c37f61371","5604","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt05_summary_results.csv","2a78b43b14ab9fb833b964118ca78abbd453b7eedeeca678be44c73c37f61371","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_100_customer_comparison.csv","736d7d11522ba0905c2f9f331fb8af59706c76e0121fe2f887f56613285046f2","2495","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_100_customer_comparison.csv","736d7d11522ba0905c2f9f331fb8af59706c76e0121fe2f887f56613285046f2","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_environment.json","2854f4dbe2133d88e6feb5d877d203e0a138a3e636b6bfec106f57e59d458053","3093","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_environment.json","2854f4dbe2133d88e6feb5d877d203e0a138a3e636b6bfec106f57e59d458053","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_failure_analysis.csv","949f4aa2a2fd9959bb352c7063f465db7e2d5b454510a516637f77800129d6fb","4463","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_failure_analysis.csv","949f4aa2a2fd9959bb352c7063f465db7e2d5b454510a516637f77800129d6fb","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","1038","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_gate_report.csv","45baac37eea1e9009f2e978a2a860dd06df43de2e3432a96b2e64af5d9cd5062","4276","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_gate_report.csv","45baac37eea1e9009f2e978a2a860dd06df43de2e3432a96b2e64af5d9cd5062","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_operator_summary.csv","3ebf9e13925352ce74a70b2909b18785598057633d2b67446a35b0a85d2fea2d","17395","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_operator_summary.csv","3ebf9e13925352ce74a70b2909b18785598057633d2b67446a35b0a85d2fea2d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_parameters.toml","fdf7057dc0a731f59eac9ef3e327f53d64a86c6ab2ded90c5b8476033a1cca4b","1936","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_parameters.toml","fdf7057dc0a731f59eac9ef3e327f53d64a86c6ab2ded90c5b8476033a1cca4b","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_per_run_results.csv","21861faf9795e713f4128190d7410e9e60b15e52986674bbab530a1264a73158","287837","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_per_run_results.csv","21861faf9795e713f4128190d7410e9e60b15e52986674bbab530a1264a73158","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_repeatability.csv","e2471da5d8234aabbce241af7e478bb88bad90a5dc29d5d76b9dd0026a9bbc4d","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_repeatability.csv","e2471da5d8234aabbce241af7e478bb88bad90a5dc29d5d76b9dd0026a9bbc4d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_review_findings.csv","c00dfd1d3689fbf758c3ac7b121762ee9cddcd09f59db9561e1c617d9e6bd27a","1478","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_review_findings.csv","c00dfd1d3689fbf758c3ac7b121762ee9cddcd09f59db9561e1c617d9e6bd27a","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_review_manifest.json","6ffd61a37ccd9bce35f108d8f62588175f0638520dcb6a2ba74ed17e8dddb76a","3908","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_review_manifest.json","6ffd61a37ccd9bce35f108d8f62588175f0638520dcb6a2ba74ed17e8dddb76a","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_review_report.md","1b3024212782ee1033a601ec20dbd3ffa9b75c3006b532a5262bfd229b4fab74","2067","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_review_report.md","1b3024212782ee1033a601ec20dbd3ffa9b75c3006b532a5262bfd229b4fab74","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_stage02_2_comparison.csv","eb2f118ac80d80b67664b53261ad06b4e069ea8cbc223ca4748e4a1ed6dfda6d","9142","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_stage02_2_comparison.csv","eb2f118ac80d80b67664b53261ad06b4e069ea8cbc223ca4748e4a1ed6dfda6d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_stage03_readiness.csv","cef3a9885a5b5d8dab414490fcddd85ca1ba3b7a830ae3f4269f253ad9d576bd","68127","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_stage03_readiness.csv","cef3a9885a5b5d8dab414490fcddd85ca1ba3b7a830ae3f4269f253ad9d576bd","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt06_summary_results.csv","ef3b1faee63a3c7377e1f67c7586bfaf807a80d7bfbf67928486c23a0fa7a052","5635","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt06_summary_results.csv","ef3b1faee63a3c7377e1f67c7586bfaf807a80d7bfbf67928486c23a0fa7a052","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_100_customer_comparison.csv","e65bf0aa27ba8db93da90de65eab44c13f07c3254759b86ee29602862e42b312","2426","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_100_customer_comparison.csv","e65bf0aa27ba8db93da90de65eab44c13f07c3254759b86ee29602862e42b312","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_environment.json","13c2c86f78bb7c808415d0e75b2aed38eaf28d32703ffb89089bf24805c891f2","3093","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_environment.json","13c2c86f78bb7c808415d0e75b2aed38eaf28d32703ffb89089bf24805c891f2","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_failure_analysis.csv","561c940224c577235a27284efc016e29921b37917940435030decc9d8bdef502","4560","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_failure_analysis.csv","561c940224c577235a27284efc016e29921b37917940435030decc9d8bdef502","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","1038","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_gate_report.csv","b2986c97cfee1373b5973395b7b50307607a51c15c49fe463dd9c0f33de74d32","4262","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_gate_report.csv","b2986c97cfee1373b5973395b7b50307607a51c15c49fe463dd9c0f33de74d32","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_operator_summary.csv","a3df4672b5670be2f1be4b0782edaccfa44f97d62b5934748c47ef41de0ec2f7","19294","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_operator_summary.csv","a3df4672b5670be2f1be4b0782edaccfa44f97d62b5934748c47ef41de0ec2f7","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_parameters.toml","fdf7057dc0a731f59eac9ef3e327f53d64a86c6ab2ded90c5b8476033a1cca4b","1936","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_parameters.toml","fdf7057dc0a731f59eac9ef3e327f53d64a86c6ab2ded90c5b8476033a1cca4b","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_per_run_results.csv","c856220dc5ec7064ce28679e6909b03cad012ecf62cddc8b1f189ea11c6a94de","298797","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_per_run_results.csv","c856220dc5ec7064ce28679e6909b03cad012ecf62cddc8b1f189ea11c6a94de","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_repeatability.csv","8a92a86564dcc3b8858aa34301911ce84c284e22745e293b38e9f5c1668966ea","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_repeatability.csv","8a92a86564dcc3b8858aa34301911ce84c284e22745e293b38e9f5c1668966ea","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_review_findings.csv","77aebdc8edb263847740922e938255733da532af477c3da333723eab5aebf72e","3644","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_review_findings.csv","77aebdc8edb263847740922e938255733da532af477c3da333723eab5aebf72e","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_review_manifest.json","ffc27856d35fb7a202d531caaaf0d19e9dafabe883d01a1bc0dcfcdf34895591","3916","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_review_manifest.json","ffc27856d35fb7a202d531caaaf0d19e9dafabe883d01a1bc0dcfcdf34895591","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_review_report.md","ed0652cd0ec007643b6b9395e05c3f1ac70d6680678e3309de913f238574e542","4117","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_review_report.md","ed0652cd0ec007643b6b9395e05c3f1ac70d6680678e3309de913f238574e542","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_stage02_2_comparison.csv","b3292b827f21aabb862d6073f16006df4891037e0f12b8a3830da87704d6a9cb","9073","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_stage02_2_comparison.csv","b3292b827f21aabb862d6073f16006df4891037e0f12b8a3830da87704d6a9cb","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_stage03_readiness.csv","ca2ed6849fcc8e4d5c86bd91008a0fbb65c7da1b3f5f4702fa750383c6e47e68","77407","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_stage03_readiness.csv","ca2ed6849fcc8e4d5c86bd91008a0fbb65c7da1b3f5f4702fa750383c6e47e68","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt07_summary_results.csv","6ef6dca759adaa272c3d8af61841e7a9f4d171b28a7fe38cc0005ac5060d4b4c","5615","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt07_summary_results.csv","6ef6dca759adaa272c3d8af61841e7a9f4d171b28a7fe38cc0005ac5060d4b4c","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_100_customer_comparison.csv","24b3565cb21cb6991902ed92c6d292b42e22c3795950040285ddaf0371171cda","2533","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_100_customer_comparison.csv","24b3565cb21cb6991902ed92c6d292b42e22c3795950040285ddaf0371171cda","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_environment.json","b91eac39e2f59ec4a39320c42d8deee98627c6fbcd32aad473da4c31d5f97956","3093","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_environment.json","b91eac39e2f59ec4a39320c42d8deee98627c6fbcd32aad473da4c31d5f97956","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","1038","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_gate_report.csv","78bb17543af4d7ca67d93beb0a15e9fb5e12e4ae849982fecf28d81b87162bde","4263","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_gate_report.csv","78bb17543af4d7ca67d93beb0a15e9fb5e12e4ae849982fecf28d81b87162bde","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_operator_summary.csv","43d96abc6754a1f22131ace0d0bf50f754132033d9460fd9ed66b07a750b27ff","19789","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_operator_summary.csv","43d96abc6754a1f22131ace0d0bf50f754132033d9460fd9ed66b07a750b27ff","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_parameters.toml","fdf7057dc0a731f59eac9ef3e327f53d64a86c6ab2ded90c5b8476033a1cca4b","1936","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_parameters.toml","fdf7057dc0a731f59eac9ef3e327f53d64a86c6ab2ded90c5b8476033a1cca4b","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_per_run_results.csv","6efd855a8df313cbd24b8032b1219e7fcdc87589cd634327338d619a9b8cbdc4","300507","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_per_run_results.csv","6efd855a8df313cbd24b8032b1219e7fcdc87589cd634327338d619a9b8cbdc4","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_repeatability.csv","e6782a1723add7762ffe3e8cade79c479c004ad43124cfbaed9cfea8f499d10d","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_repeatability.csv","e6782a1723add7762ffe3e8cade79c479c004ad43124cfbaed9cfea8f499d10d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_stage02_2_comparison.csv","b7a144d69fcea9c78d39e79226d85c2a392495a84c6ee8a64c83f86d65500c4a","9095","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_stage02_2_comparison.csv","b7a144d69fcea9c78d39e79226d85c2a392495a84c6ee8a64c83f86d65500c4a","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt08_summary_results.csv","346b287a684a0bfbd72591c2a84750e69356f9f31e11166d6cb1aa40fd098e2c","5707","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt08_summary_results.csv","346b287a684a0bfbd72591c2a84750e69356f9f31e11166d6cb1aa40fd098e2c","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_100_customer_comparison.csv","736d7d11522ba0905c2f9f331fb8af59706c76e0121fe2f887f56613285046f2","2495","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_100_customer_comparison.csv","736d7d11522ba0905c2f9f331fb8af59706c76e0121fe2f887f56613285046f2","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_environment.json","999cba80fa1e053ee1910322f094c3117f2eb4416de63c093f6cf72f2aacf323","3093","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_environment.json","999cba80fa1e053ee1910322f094c3117f2eb4416de63c093f6cf72f2aacf323","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","1038","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_gate_report.csv","6842c83c41af27ab2fbe65b9523fd7d9325aab65f92e129d5b1330b3b43e95dc","4259","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_gate_report.csv","6842c83c41af27ab2fbe65b9523fd7d9325aab65f92e129d5b1330b3b43e95dc","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_operator_summary.csv","7ad9f8dc303be9bd07948b354c4a6a17d445e1612b89354d64f6b2e2110a5f9e","18907","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_operator_summary.csv","7ad9f8dc303be9bd07948b354c4a6a17d445e1612b89354d64f6b2e2110a5f9e","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_parameters.toml","7480cec0ffbfb79886e4a05ea3cc5d71097200b6799a4028b6a995f92a9d9a5d","2163","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_parameters.toml","7480cec0ffbfb79886e4a05ea3cc5d71097200b6799a4028b6a995f92a9d9a5d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_per_run_results.csv","ac60c4afb05f7b05d2a9df2fd6b6636e59d620885140ce64f3c300934deaff1d","297916","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_per_run_results.csv","ac60c4afb05f7b05d2a9df2fd6b6636e59d620885140ce64f3c300934deaff1d","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_repeatability.csv","7040d93cb4babc0e70346a351511e9c6049c0b3b68be38f69526d5a1baff47b6","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_repeatability.csv","7040d93cb4babc0e70346a351511e9c6049c0b3b68be38f69526d5a1baff47b6","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_stage02_2_comparison.csv","cd3c6949bd2a742b5e24d360bfeeecc8af348ffc6a03b2a4e7b04e7efdc7a32b","9057","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_stage02_2_comparison.csv","cd3c6949bd2a742b5e24d360bfeeecc8af348ffc6a03b2a4e7b04e7efdc7a32b","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt09_summary_results.csv","1037293420be47d35347b10e83631855a52b619da29b7bf6ee05a46c98ecc8a1","5680","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt09_summary_results.csv","1037293420be47d35347b10e83631855a52b619da29b7bf6ee05a46c98ecc8a1","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_100_customer_comparison.csv","736d7d11522ba0905c2f9f331fb8af59706c76e0121fe2f887f56613285046f2","2495","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_100_customer_comparison.csv","736d7d11522ba0905c2f9f331fb8af59706c76e0121fe2f887f56613285046f2","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_environment.json","9b580fcce8721a44b68165bcb0ac52c4c8194de545aa33f34c12b156774af394","3093","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_environment.json","9b580fcce8721a44b68165bcb0ac52c4c8194de545aa33f34c12b156774af394","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","1038","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_failure_cases.csv","468f2e96661033b7d448b308f85a472bc5eacc7c5d02dd6406edcf0790f176f3","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_gate_report.csv","e1498786a6c55edb13a26f113c812c2fe5bc6db7f563ac74e109efd2403a3bed","4263","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_gate_report.csv","e1498786a6c55edb13a26f113c812c2fe5bc6db7f563ac74e109efd2403a3bed","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_operator_summary.csv","5f3205bd331f1ec35ec9f6a49b2f2157bd61169026c9709d5e7f6e1e11c121da","19775","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_operator_summary.csv","5f3205bd331f1ec35ec9f6a49b2f2157bd61169026c9709d5e7f6e1e11c121da","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_parameters.toml","fb3bffbaed5bc24a62fb71b507c0d7d20d93b18dd3c54c754f449d96061f36ba","2203","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_parameters.toml","fb3bffbaed5bc24a62fb71b507c0d7d20d93b18dd3c54c754f449d96061f36ba","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_per_run_results.csv","89b12e76546e30340b7d9d5c5e6c8837fd9b191c0b9651f45f67d09e60cc72f8","300571","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_per_run_results.csv","89b12e76546e30340b7d9d5c5e6c8837fd9b191c0b9651f45f67d09e60cc72f8","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_repeatability.csv","274ea80f7fcdfcfa10388656ee8f6c57ca459e35283e8b5d44639915fc360918","237","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_repeatability.csv","274ea80f7fcdfcfa10388656ee8f6c57ca459e35283e8b5d44639915fc360918","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_attempt10_stage02_2_comparison.csv","cd3c6949bd2a742b5e24d360bfeeecc8af348ffc6a03b2a4e7b04e7efdc7a32b","9057","migrated_unchanged","experiments/summaries/stage02_constraint_guided_attempt10_stage02_2_comparison.csv","cd3c6949bd2a742b5e24d360bfeeecc8af348ffc6a03b2a4e7b04e7efdc7a32b","Byte-identical scientific source retained"
