acceptance_trajectory_hash,axis,backend,candidate_reconciliation_valid,candidate_work_hash,completed_calls,effective_iterations,exact_reconciliation_valid,inherited_initial_solution_valid,instance,objective_key,objective_not_worse,paired_semantics_valid,parallel_ordering_valid,route_result_hash,seed,started_calls,termination_reason,unchanged_exact_calls,valid
cd0ada1d8ceb19abfec46a2057c0a94c28a51ab3b46b705d8c809668ae8f507b,serial_fixed_exact_calls,cpu_batch,True,29d5429e8816953ef8ca5a4a203c3e9d0dc6ab30d2d7a104aa9e96b94ced7a70,22,63,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,f82a0d48519711b834b92fe0a801114af3b7c81e02d338d53924bd7449b83c42,2016,22,candidate_control_exhausted,0,True
cd0ada1d8ceb19abfec46a2057c0a94c28a51ab3b46b705d8c809668ae8f507b,parallel_fixed_exact_calls,cpu_batch,True,29d5429e8816953ef8ca5a4a203c3e9d0dc6ab30d2d7a104aa9e96b94ced7a70,22,63,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,f82a0d48519711b834b92fe0a801114af3b7c81e02d338d53924bd7449b83c42,2016,22,candidate_control_exhausted,0,True
1f099349a6a57a986bf003319d43d5345b1158816c8f050756b6f26cab267f63,serial_wall_clock,cpu_batch,True,1011f255cae824f2ab6a721af5df8aac6336ae0efc42cbec3d7180b32ce84bc4,108,1000,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,2eb2af7eb2625eaef2a6245ee44192e75ba5cca67b663e31aeff34936e85ab28,2016,108,iteration_limit,0,True
1f099349a6a57a986bf003319d43d5345b1158816c8f050756b6f26cab267f63,parallel_wall_clock,cpu_batch,True,1011f255cae824f2ab6a721af5df8aac6336ae0efc42cbec3d7180b32ce84bc4,108,1000,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,2eb2af7eb2625eaef2a6245ee44192e75ba5cca67b663e31aeff34936e85ab28,2016,108,iteration_limit,0,True
8f500426bb851085fe42c6d057c5619882fcd84fd8ea3de408e70467172fc31a,serial_fixed_exact_calls,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,candidate_control_exhausted,0,True
8f500426bb851085fe42c6d057c5619882fcd84fd8ea3de408e70467172fc31a,parallel_fixed_exact_calls,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,candidate_control_exhausted,0,True
372de30317444246407eab652921653f8a9104a95a38c231270e57e845c9403d,serial_wall_clock,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,iteration_limit,0,True
372de30317444246407eab652921653f8a9104a95a38c231270e57e845c9403d,parallel_wall_clock,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,iteration_limit,0,True
73b2a15c39116c573486aa605d6e9a1a63a518502b93baa444cb41ecfe84ce51,serial_fixed_exact_calls,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,candidate_control_exhausted,0,True
73b2a15c39116c573486aa605d6e9a1a63a518502b93baa444cb41ecfe84ce51,parallel_fixed_exact_calls,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,candidate_control_exhausted,0,True
301b1a1741da9fc073ee96d8381fe414f5a3197e55661117c028b441e3b6e942,serial_wall_clock,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,iteration_limit,0,True
301b1a1741da9fc073ee96d8381fe414f5a3197e55661117c028b441e3b6e942,parallel_wall_clock,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,iteration_limit,0,True
e7b5c60c2172765f6c16628752e19c963d297bfb55d718b83e9fad4fa802df8d,serial_fixed_exact_calls,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,candidate_control_exhausted,0,True
e7b5c60c2172765f6c16628752e19c963d297bfb55d718b83e9fad4fa802df8d,parallel_fixed_exact_calls,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,candidate_control_exhausted,0,True
1b1e540039f46177ed30e345114f15a9ede27e0055adc8d9b1eb4bd72afed6f7,serial_wall_clock,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,iteration_limit,0,True
1b1e540039f46177ed30e345114f15a9ede27e0055adc8d9b1eb4bd72afed6f7,parallel_wall_clock,cpu_batch,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,iteration_limit,0,True
