axis,effective_iterations,effective_iterations_per_second,instance,peak_rss_bytes,runtime_seconds,seed,started_calls
serial_wall_clock,1000,5388.221348105199,r105C5,2190082048,0.18559000000095693,2015,2
parallel_wall_clock,1000,3349.1099744942194,r105C5,2190082048,0.2985867910028901,2015,2
serial_fixed_exact_calls,50,3194.6840454363937,r105C5,2190082048,0.015651000001525972,2016,2
parallel_fixed_exact_calls,50,396.74221950115464,r105C5,2190082048,0.1260264160009683,2016,2
serial_wall_clock,1000,5451.308130811857,r105C5,2190082048,0.1834422079991782,2016,2
parallel_wall_clock,1000,3378.4877569378523,r105C5,2190082048,0.2959904169983929,2016,2
serial_fixed_exact_calls,78,3.9962116511949413,rc101_21,3085975552,19.518485708002117,2014,32
parallel_fixed_exact_calls,78,3.958103474721216,rc101_21,3085975552,19.706407499994384,2014,32
serial_wall_clock,121,3.973584931857686,rc101_21,3085975552,30.45109191699885,2014,34
parallel_wall_clock,118,3.927423847721166,rc101_21,3085975552,30.045140166999772,2014,34
serial_fixed_exact_calls,92,3.965599979007638,rc101_21,3085975552,23.199515959000564,2015,35
parallel_fixed_exact_calls,92,3.868315036653036,rc101_21,3085975552,23.782964708996587,2015,35
serial_wall_clock,121,4.0259838382384645,rc101_21,3085975552,30.054765459004557,2015,37
parallel_wall_clock,124,4.076779629227352,rc101_21,3085975552,30.416164541005855,2015,37
serial_fixed_exact_calls,67,3.8798609827884825,rc101_21,3085975552,17.2686599590088,2016,33
parallel_fixed_exact_calls,67,3.926916134513934,rc101_21,3085975552,17.06173437500547,2016,33
serial_wall_clock,130,4.308262072281791,rc101_21,3085975552,30.174580334001803,2016,37
parallel_wall_clock,133,4.353094513583433,rc101_21,3085975552,30.55297779200191,2016,37
serial_fixed_exact_calls,74,945.3541604423792,rc102C10,2190082048,0.07827754200116033,2014,19
parallel_fixed_exact_calls,74,360.06439742411106,rc102C10,2190082048,0.20551879199774703,2014,19
serial_wall_clock,1000,1326.3237125104592,rc102C10,2190082048,0.7539637500012759,2014,56
parallel_wall_clock,1000,1075.144443800487,rc102C10,2190082048,0.9301075830007903,2014,56
serial_fixed_exact_calls,68,871.4964624177454,rc102C10,2190082048,0.07802670800447231,2015,22
parallel_fixed_exact_calls,68,277.8359440003321,rc102C10,2190082048,0.24474875000305474,2015,22
serial_wall_clock,1000,1321.8419007627258,rc102C10,2190082048,0.7565201250035898,2015,52
parallel_wall_clock,1000,1103.7855525367536,rc102C10,2190082048,0.9059730829976615,2015,52
serial_fixed_exact_calls,50,837.0821779656737,rc102C10,2190082048,0.059731291999924,2016,16
parallel_fixed_exact_calls,50,275.2885195807165,rc102C10,2190082048,0.18162762499559904,2016,16
serial_wall_clock,1000,1231.2910466151206,rc102C10,2190082048,0.8121556659971247,2016,78
parallel_wall_clock,1000,1027.7069358248832,rc102C10,2190082048,0.9730400420012302,2016,78
serial_fixed_exact_calls,61,368.28975017958174,rc103C15,2190082048,0.1656304580028518,2014,21
parallel_fixed_exact_calls,61,207.86871126804323,rc103C15,2190082048,0.2934544579984504,2014,21
serial_wall_clock,1000,485.7651185634105,rc103C15,2190082048,2.058608084000298,2014,139
parallel_wall_clock,1000,443.95451597260507,rc103C15,2190082048,2.252482999996573,2014,139
serial_fixed_exact_calls,63,367.7254751765371,rc103C15,2190082048,0.17132345799473114,2015,24
parallel_fixed_exact_calls,63,206.39708095588264,rc103C15,2190082048,0.30523687499953667,2015,24
serial_wall_clock,1000,476.06352591548733,rc103C15,2190082048,2.100560000006226,2015,158
parallel_wall_clock,1000,432.6734900362095,rc103C15,2190082048,2.311211624997668,2015,158
serial_fixed_exact_calls,63,273.0303446826536,rc103C15,2190082048,0.23074358300073072,2016,22
parallel_fixed_exact_calls,63,207.4976365988839,rc103C15,2190082048,0.3036179160044412,2016,22
serial_wall_clock,1000,516.9244401031539,rc103C15,2190082048,1.934518707996176,2016,108
parallel_wall_clock,1000,455.90814492620734,rc103C15,2190082048,2.1934242919960525,2016,108
serial_fixed_exact_calls,50,3593.793518192604,rc105C5,2190082048,0.013912875001551583,2014,2
parallel_fixed_exact_calls,50,399.4919772523709,rc105C5,2190082048,0.12515895899559837,2014,2
serial_wall_clock,1000,6045.472520869291,rc105C5,2190082048,0.16541304199927254,2014,2
parallel_wall_clock,1000,3587.4761208561076,rc105C5,2190082048,0.27874750000046333,2014,2
serial_fixed_exact_calls,50,3549.119817393379,rc105C5,2190082048,0.014088000003539491,2015,2
parallel_fixed_exact_calls,50,397.1093110679687,rc105C5,2190082048,0.12590991600154666,2015,2
serial_wall_clock,1000,5877.61340667148,rc105C5,2190082048,0.17013708299782593,2015,2
parallel_wall_clock,1000,3501.0455767421167,rc105C5,2190082048,0.2856289580013254,2015,2
serial_fixed_exact_calls,50,3558.4655882282445,rc105C5,2190082048,0.014051000005565584,2016,2
parallel_fixed_exact_calls,50,399.9060220908199,rc105C5,2190082048,0.12502937499812106,2016,2
serial_wall_clock,1000,5882.533154100914,rc105C5,2190082048,0.16999479200603673,2016,2
parallel_wall_clock,1000,3564.775389296517,rc105C5,2190082048,0.2805225829943083,2016,2
