acceptance_trajectory_hash,axis,backend,cache_lifecycle_valid,candidate_hashes_valid,candidate_reconciliation_valid,candidate_transaction_valid,candidate_work_hash,completed_calls,deadline_transaction_valid,effective_iterations,exact_reconciliation_valid,inherited_initial_solution_valid,instance,objective_key,objective_not_worse,paired_semantics_valid,parallel_ordering_valid,recomputed_candidate_work_hash,recomputed_route_result_hash,route_result_hash,seed,started_calls,termination_reason,unchanged_exact_calls,valid
d81007277276b0391d59965c98beb25b15e8ac40c1591a9fff815ecf3f0903c6,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,3731fc2c8de6fe1da58e621bf6541caa6647d5423ac7fc7d39eaa4b8a47513dc,12,True,50,True,True,c106C15,"[3,275.133168873,437.989595186,2]",True,True,True,3731fc2c8de6fe1da58e621bf6541caa6647d5423ac7fc7d39eaa4b8a47513dc,79f208fa41c9ee856a0f5a3c715954e57bba0391c98023edd429e961153d2978,79f208fa41c9ee856a0f5a3c715954e57bba0391c98023edd429e961153d2978,2016,12,candidate_control_exhausted,0,True
f53a6c917a02f82d41da21b7a4e225edebb1b10d3aa889e1c7de390fa194c917,serial_wall_clock,cpu_batch,True,True,True,True,ea21d09ec8152b06a8ab4f79b779101ff77db06df993fd8420fe04aebfe40dce,51,True,1000,True,True,c106C15,"[3,275.133168873,437.989595186,2]",True,True,True,ea21d09ec8152b06a8ab4f79b779101ff77db06df993fd8420fe04aebfe40dce,195b0031f390ca2bcb19e24c74c3493b428209eecf6657bc941745e4e170db8e,195b0031f390ca2bcb19e24c74c3493b428209eecf6657bc941745e4e170db8e,2016,51,iteration_limit,0,True
f53a6c917a02f82d41da21b7a4e225edebb1b10d3aa889e1c7de390fa194c917,parallel_wall_clock,cpu_batch,True,True,True,True,ea21d09ec8152b06a8ab4f79b779101ff77db06df993fd8420fe04aebfe40dce,51,True,1000,True,True,c106C15,"[3,275.133168873,437.989595186,2]",True,True,True,ea21d09ec8152b06a8ab4f79b779101ff77db06df993fd8420fe04aebfe40dce,195b0031f390ca2bcb19e24c74c3493b428209eecf6657bc941745e4e170db8e,195b0031f390ca2bcb19e24c74c3493b428209eecf6657bc941745e4e170db8e,2016,51,iteration_limit,0,True
0419de14d18f5f3549987dd56db886a1d27409a9ab767f6e3fa21a2c190b98bb,serial_fixed_exact_calls,cpu_batch,True,True,True,True,2fa5cf69f26c3f7e0847b15a5ee5f71c86d4634612d4d4d074647ea07d7c459d,30,True,59,True,True,r101_21,"[20,1735.080023474,396.51781678,23]",True,True,True,2fa5cf69f26c3f7e0847b15a5ee5f71c86d4634612d4d4d074647ea07d7c459d,edd27a4c7e0ea8fbdf9ec0ebfefb394a263e380fa8093868a4b5a77650c79816,edd27a4c7e0ea8fbdf9ec0ebfefb394a263e380fa8093868a4b5a77650c79816,2014,30,candidate_control_exhausted,0,True
0419de14d18f5f3549987dd56db886a1d27409a9ab767f6e3fa21a2c190b98bb,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,2fa5cf69f26c3f7e0847b15a5ee5f71c86d4634612d4d4d074647ea07d7c459d,30,True,59,True,True,r101_21,"[20,1735.080023474,396.51781678,23]",True,True,True,2fa5cf69f26c3f7e0847b15a5ee5f71c86d4634612d4d4d074647ea07d7c459d,edd27a4c7e0ea8fbdf9ec0ebfefb394a263e380fa8093868a4b5a77650c79816,edd27a4c7e0ea8fbdf9ec0ebfefb394a263e380fa8093868a4b5a77650c79816,2014,30,candidate_control_exhausted,0,True
bd7f4ee2f2e6bb371aac58b7bb55659af5178ee811adcdd1c5da5fca639da40a,serial_wall_clock,cpu_batch,True,True,True,True,77c0dd78a184c1a75160709786526fb4946bc28d61594b48cdc3afe06e0c61a2,32,True,112,True,True,r101_21,"[20,1735.080023474,396.51781678,23]",True,True,True,77c0dd78a184c1a75160709786526fb4946bc28d61594b48cdc3afe06e0c61a2,81d72bfbd51c4ef6f5051c15a7531c8f79fa513b75eb39f429c1354f0dc0b2f5,81d72bfbd51c4ef6f5051c15a7531c8f79fa513b75eb39f429c1354f0dc0b2f5,2014,32,wall_clock_deadline,0,True
e4b4a8c76f882d6ada82800ed934764f7cac8d076f7830b988620457e23c412f,parallel_wall_clock,cpu_batch,True,True,True,True,77c0dd78a184c1a75160709786526fb4946bc28d61594b48cdc3afe06e0c61a2,32,True,109,True,True,r101_21,"[20,1735.080023474,396.51781678,23]",True,True,True,77c0dd78a184c1a75160709786526fb4946bc28d61594b48cdc3afe06e0c61a2,81d72bfbd51c4ef6f5051c15a7531c8f79fa513b75eb39f429c1354f0dc0b2f5,81d72bfbd51c4ef6f5051c15a7531c8f79fa513b75eb39f429c1354f0dc0b2f5,2014,32,wall_clock_deadline,0,True
95ecab9cfd0feb7b03c67811aaaf6cd4e65382d8c65d23245a519a963012bf68,serial_fixed_exact_calls,cpu_batch,True,True,True,True,b761f443d601ae080a832ae6e297ed0a212776f2d54b6ecb30e46e310a94cfe6,25,True,55,True,True,r101_21,"[20,1760.928139464,429.112245686,23]",True,True,True,b761f443d601ae080a832ae6e297ed0a212776f2d54b6ecb30e46e310a94cfe6,48776a7ae7f34da3d85fc67db7c400e7be5ec69af87eb446645675e0a8f9e7aa,48776a7ae7f34da3d85fc67db7c400e7be5ec69af87eb446645675e0a8f9e7aa,2015,25,candidate_control_exhausted,0,True
95ecab9cfd0feb7b03c67811aaaf6cd4e65382d8c65d23245a519a963012bf68,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,b761f443d601ae080a832ae6e297ed0a212776f2d54b6ecb30e46e310a94cfe6,25,True,55,True,True,r101_21,"[20,1760.928139464,429.112245686,23]",True,True,True,b761f443d601ae080a832ae6e297ed0a212776f2d54b6ecb30e46e310a94cfe6,48776a7ae7f34da3d85fc67db7c400e7be5ec69af87eb446645675e0a8f9e7aa,48776a7ae7f34da3d85fc67db7c400e7be5ec69af87eb446645675e0a8f9e7aa,2015,25,candidate_control_exhausted,0,True
458add848e8c4e65a8583216709b73bbb33d3ea0110dc407a53174c3d30d3778,serial_wall_clock,cpu_batch,True,True,True,True,d42ee80b9463ca26d7d2067389cf7bd3e4831f7aaba7bf317e5d9a3667be2bdf,32,True,109,True,True,r101_21,"[20,1760.928139464,429.112245686,23]",True,True,True,d42ee80b9463ca26d7d2067389cf7bd3e4831f7aaba7bf317e5d9a3667be2bdf,381d6b2ea6ee1b135773280f83ebed82e978e69fe7d22a133820dd7c17eb4519,381d6b2ea6ee1b135773280f83ebed82e978e69fe7d22a133820dd7c17eb4519,2015,32,wall_clock_deadline,0,True
458add848e8c4e65a8583216709b73bbb33d3ea0110dc407a53174c3d30d3778,parallel_wall_clock,cpu_batch,True,True,True,True,d42ee80b9463ca26d7d2067389cf7bd3e4831f7aaba7bf317e5d9a3667be2bdf,32,True,109,True,True,r101_21,"[20,1760.928139464,429.112245686,23]",True,True,True,d42ee80b9463ca26d7d2067389cf7bd3e4831f7aaba7bf317e5d9a3667be2bdf,381d6b2ea6ee1b135773280f83ebed82e978e69fe7d22a133820dd7c17eb4519,381d6b2ea6ee1b135773280f83ebed82e978e69fe7d22a133820dd7c17eb4519,2015,32,wall_clock_deadline,0,True
db59eddf46012e4d82a2228abbe785554ef6f871c2b50c6c9bb1595d8c8a22f8,serial_fixed_exact_calls,cpu_batch,True,True,True,True,7110417bb235bd69ac0da752be26b0ecc890e552ad4e010b4aae13922c65cc9b,35,True,99,True,True,r101_21,"[20,1717.941592949,409.2004968,26]",True,True,True,7110417bb235bd69ac0da752be26b0ecc890e552ad4e010b4aae13922c65cc9b,5f05185bd120b49eb6da6bb21daa1815668e61b1c8f49edd9b0f67b3b6080075,5f05185bd120b49eb6da6bb21daa1815668e61b1c8f49edd9b0f67b3b6080075,2016,35,candidate_control_exhausted,0,True
db59eddf46012e4d82a2228abbe785554ef6f871c2b50c6c9bb1595d8c8a22f8,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,7110417bb235bd69ac0da752be26b0ecc890e552ad4e010b4aae13922c65cc9b,35,True,99,True,True,r101_21,"[20,1717.941592949,409.2004968,26]",True,True,True,7110417bb235bd69ac0da752be26b0ecc890e552ad4e010b4aae13922c65cc9b,5f05185bd120b49eb6da6bb21daa1815668e61b1c8f49edd9b0f67b3b6080075,5f05185bd120b49eb6da6bb21daa1815668e61b1c8f49edd9b0f67b3b6080075,2016,35,candidate_control_exhausted,0,True
d06786f4a8ff4890c793328ddba9e7159337414b8db2e8097951f12bfa939244,serial_wall_clock,cpu_batch,True,True,True,True,ad571d19c4c8003c34b8cbc56fdf87dd18b8624470290fdbb72f26f016ff65d1,36,True,118,True,True,r101_21,"[20,1717.941592949,409.2004968,26]",True,True,True,ad571d19c4c8003c34b8cbc56fdf87dd18b8624470290fdbb72f26f016ff65d1,d566b94254020d43836d189fc10fd726811d9c4ecfa72a1e102189de8999a586,d566b94254020d43836d189fc10fd726811d9c4ecfa72a1e102189de8999a586,2016,36,wall_clock_deadline,0,True
9cd958093b3a9e7517a891b00ee180853ae526e6ae3981abd9c06331ac2aed71,parallel_wall_clock,cpu_batch,True,True,True,True,ad571d19c4c8003c34b8cbc56fdf87dd18b8624470290fdbb72f26f016ff65d1,36,True,118,True,True,r101_21,"[20,1717.941592949,409.2004968,26]",True,True,True,ad571d19c4c8003c34b8cbc56fdf87dd18b8624470290fdbb72f26f016ff65d1,d566b94254020d43836d189fc10fd726811d9c4ecfa72a1e102189de8999a586,d566b94254020d43836d189fc10fd726811d9c4ecfa72a1e102189de8999a586,2016,36,wall_clock_deadline,0,True
b9f37a0761a091fea7c7258e9d8628eb47991695e68800e5d6e89b2d0fe6e894,serial_fixed_exact_calls,cpu_batch,True,True,True,True,99aaf61ab82b6bf9df1042acedd0fbb4990451fea3ff48464a2ad15644e68ffa,27,True,126,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,99aaf61ab82b6bf9df1042acedd0fbb4990451fea3ff48464a2ad15644e68ffa,bfc8a2d39f1c6e973fe49a5db86f7288cd7b6b573b5e60513adb821b758ed7e5,bfc8a2d39f1c6e973fe49a5db86f7288cd7b6b573b5e60513adb821b758ed7e5,2014,27,candidate_control_exhausted,0,True
b9f37a0761a091fea7c7258e9d8628eb47991695e68800e5d6e89b2d0fe6e894,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,99aaf61ab82b6bf9df1042acedd0fbb4990451fea3ff48464a2ad15644e68ffa,27,True,126,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,99aaf61ab82b6bf9df1042acedd0fbb4990451fea3ff48464a2ad15644e68ffa,bfc8a2d39f1c6e973fe49a5db86f7288cd7b6b573b5e60513adb821b758ed7e5,bfc8a2d39f1c6e973fe49a5db86f7288cd7b6b573b5e60513adb821b758ed7e5,2014,27,candidate_control_exhausted,0,True
f78f1808c56bf80f7d2022577deb1f8de2056e9050251fb97ef1b0ca867c1cc7,serial_wall_clock,cpu_batch,True,True,True,True,43a011148727b49ae98d9cd27c3d2ba6f3b10dd5eb7d759709aa0abb2bb4eec6,138,True,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,43a011148727b49ae98d9cd27c3d2ba6f3b10dd5eb7d759709aa0abb2bb4eec6,71e4d3a453973b4c10651eb69118f374ecaf6d0fc0170d01781c2235cecaa807,71e4d3a453973b4c10651eb69118f374ecaf6d0fc0170d01781c2235cecaa807,2014,138,iteration_limit,0,True
f78f1808c56bf80f7d2022577deb1f8de2056e9050251fb97ef1b0ca867c1cc7,parallel_wall_clock,cpu_batch,True,True,True,True,43a011148727b49ae98d9cd27c3d2ba6f3b10dd5eb7d759709aa0abb2bb4eec6,138,True,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,43a011148727b49ae98d9cd27c3d2ba6f3b10dd5eb7d759709aa0abb2bb4eec6,71e4d3a453973b4c10651eb69118f374ecaf6d0fc0170d01781c2235cecaa807,71e4d3a453973b4c10651eb69118f374ecaf6d0fc0170d01781c2235cecaa807,2014,138,iteration_limit,0,True
1a56da08341796d711ede24ed6fbe1e46628d6d4a12172a35888503e42f945f7,serial_fixed_exact_calls,cpu_batch,True,True,True,True,755309389b03cf22426563049d16281c427bf35b904d0e9642193add8d356d63,32,True,103,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,755309389b03cf22426563049d16281c427bf35b904d0e9642193add8d356d63,35d5339af813931b9ebae473087e44889b91e0ec20ab0b0382f5a7740ba022bf,35d5339af813931b9ebae473087e44889b91e0ec20ab0b0382f5a7740ba022bf,2015,32,candidate_control_exhausted,0,True
1a56da08341796d711ede24ed6fbe1e46628d6d4a12172a35888503e42f945f7,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,755309389b03cf22426563049d16281c427bf35b904d0e9642193add8d356d63,32,True,103,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,755309389b03cf22426563049d16281c427bf35b904d0e9642193add8d356d63,35d5339af813931b9ebae473087e44889b91e0ec20ab0b0382f5a7740ba022bf,35d5339af813931b9ebae473087e44889b91e0ec20ab0b0382f5a7740ba022bf,2015,32,candidate_control_exhausted,0,True
91551685312fee3a2ac204d545555233c867fcb698363121ff7e9f1e5575f9c4,serial_wall_clock,cpu_batch,True,True,True,True,f345367a925f008579af3dd7bd5996d656f24fe023ac7850655a45d61a7fc419,86,True,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,f345367a925f008579af3dd7bd5996d656f24fe023ac7850655a45d61a7fc419,f862b06e4ca8af1fc093f4e255e2e557c1ff0bb24231a390426a1bc7177fdda3,f862b06e4ca8af1fc093f4e255e2e557c1ff0bb24231a390426a1bc7177fdda3,2015,86,iteration_limit,0,True
91551685312fee3a2ac204d545555233c867fcb698363121ff7e9f1e5575f9c4,parallel_wall_clock,cpu_batch,True,True,True,True,f345367a925f008579af3dd7bd5996d656f24fe023ac7850655a45d61a7fc419,86,True,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,f345367a925f008579af3dd7bd5996d656f24fe023ac7850655a45d61a7fc419,f862b06e4ca8af1fc093f4e255e2e557c1ff0bb24231a390426a1bc7177fdda3,f862b06e4ca8af1fc093f4e255e2e557c1ff0bb24231a390426a1bc7177fdda3,2015,86,iteration_limit,0,True
c811b7440609a4198244ceaf4976bb608380347c27520fcbb695df8bd2711a70,serial_fixed_exact_calls,cpu_batch,True,True,True,True,c0b590f34aa2b4ab346859863d353955ebb68d6ee53685c3b7d480313fff4a6c,14,True,50,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,c0b590f34aa2b4ab346859863d353955ebb68d6ee53685c3b7d480313fff4a6c,ad2c4aa21b019b1bc58e162b0ecce76a64c52c6f1b36cbe1a78c5ecb5e3fc9a7,ad2c4aa21b019b1bc58e162b0ecce76a64c52c6f1b36cbe1a78c5ecb5e3fc9a7,2016,14,candidate_control_exhausted,0,True
c811b7440609a4198244ceaf4976bb608380347c27520fcbb695df8bd2711a70,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,c0b590f34aa2b4ab346859863d353955ebb68d6ee53685c3b7d480313fff4a6c,14,True,50,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,c0b590f34aa2b4ab346859863d353955ebb68d6ee53685c3b7d480313fff4a6c,ad2c4aa21b019b1bc58e162b0ecce76a64c52c6f1b36cbe1a78c5ecb5e3fc9a7,ad2c4aa21b019b1bc58e162b0ecce76a64c52c6f1b36cbe1a78c5ecb5e3fc9a7,2016,14,candidate_control_exhausted,0,True
bf8061a6f6abb5e0bd7f4765637ee485335c50b9fce827e5bac6b331e4f61e76,serial_wall_clock,cpu_batch,True,True,True,True,b19332b02760d8c0286adf45c00f1c99cb91b4a9d83d30cfd71330bc36e02fd4,102,True,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,b19332b02760d8c0286adf45c00f1c99cb91b4a9d83d30cfd71330bc36e02fd4,b4062746a75c388fa22617c63c61eec70b97e7b8bdcd64d90604c980766e39a7,b4062746a75c388fa22617c63c61eec70b97e7b8bdcd64d90604c980766e39a7,2016,102,iteration_limit,0,True
bf8061a6f6abb5e0bd7f4765637ee485335c50b9fce827e5bac6b331e4f61e76,parallel_wall_clock,cpu_batch,True,True,True,True,b19332b02760d8c0286adf45c00f1c99cb91b4a9d83d30cfd71330bc36e02fd4,102,True,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,b19332b02760d8c0286adf45c00f1c99cb91b4a9d83d30cfd71330bc36e02fd4,b4062746a75c388fa22617c63c61eec70b97e7b8bdcd64d90604c980766e39a7,b4062746a75c388fa22617c63c61eec70b97e7b8bdcd64d90604c980766e39a7,2016,102,iteration_limit,0,True
a58f4cf2a52f09c949328dcae5b2bfe8972f0f870cd783dc06f428313fee7678,serial_fixed_exact_calls,cpu_batch,True,True,True,True,4e535316f86d1271cc0c0d9c232b5111de87dda663c436d5fbbdeb73e797d3dd,12,True,51,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,4e535316f86d1271cc0c0d9c232b5111de87dda663c436d5fbbdeb73e797d3dd,54f01bf2066e390c37713b0ef8bf1ac762a598e0b8b1f2211c676620dd478a74,54f01bf2066e390c37713b0ef8bf1ac762a598e0b8b1f2211c676620dd478a74,2014,12,candidate_control_exhausted,0,True
a58f4cf2a52f09c949328dcae5b2bfe8972f0f870cd783dc06f428313fee7678,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,4e535316f86d1271cc0c0d9c232b5111de87dda663c436d5fbbdeb73e797d3dd,12,True,51,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,4e535316f86d1271cc0c0d9c232b5111de87dda663c436d5fbbdeb73e797d3dd,54f01bf2066e390c37713b0ef8bf1ac762a598e0b8b1f2211c676620dd478a74,54f01bf2066e390c37713b0ef8bf1ac762a598e0b8b1f2211c676620dd478a74,2014,12,candidate_control_exhausted,0,True
8f796371d05c43068a264769bc5712934ac0597902c615ea013dbbca2dd92273,serial_wall_clock,cpu_batch,True,True,True,True,c7b29fb0ba7ff19b4c1a6519b7912ea4652746002f69bc0172564d9f65d9f9cf,67,True,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,c7b29fb0ba7ff19b4c1a6519b7912ea4652746002f69bc0172564d9f65d9f9cf,f2ba6882ce6a350f1893ba5a4f68e1f4bf133f4cdf13c27d99b4c322614b92fa,f2ba6882ce6a350f1893ba5a4f68e1f4bf133f4cdf13c27d99b4c322614b92fa,2014,67,iteration_limit,0,True
8f796371d05c43068a264769bc5712934ac0597902c615ea013dbbca2dd92273,parallel_wall_clock,cpu_batch,True,True,True,True,c7b29fb0ba7ff19b4c1a6519b7912ea4652746002f69bc0172564d9f65d9f9cf,67,True,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,c7b29fb0ba7ff19b4c1a6519b7912ea4652746002f69bc0172564d9f65d9f9cf,f2ba6882ce6a350f1893ba5a4f68e1f4bf133f4cdf13c27d99b4c322614b92fa,f2ba6882ce6a350f1893ba5a4f68e1f4bf133f4cdf13c27d99b4c322614b92fa,2014,67,iteration_limit,0,True
7787de94a771a397addd8b64c8f78816b0967c1fae54df6a74a8a3d23fe88be9,serial_fixed_exact_calls,cpu_batch,True,True,True,True,c8759dd2b7d993c39e3c3bf952868f46d8686392e02271b27582163c689010fa,16,True,60,True,True,r105C15,"[4,338.888543976,80.684092212,4]",True,True,True,c8759dd2b7d993c39e3c3bf952868f46d8686392e02271b27582163c689010fa,be4073b74e49ff45458406e86bba35318e3bbfb728175824fa78bd46c2e6558a,be4073b74e49ff45458406e86bba35318e3bbfb728175824fa78bd46c2e6558a,2015,16,candidate_control_exhausted,0,True
7787de94a771a397addd8b64c8f78816b0967c1fae54df6a74a8a3d23fe88be9,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,c8759dd2b7d993c39e3c3bf952868f46d8686392e02271b27582163c689010fa,16,True,60,True,True,r105C15,"[4,338.888543976,80.684092212,4]",True,True,True,c8759dd2b7d993c39e3c3bf952868f46d8686392e02271b27582163c689010fa,be4073b74e49ff45458406e86bba35318e3bbfb728175824fa78bd46c2e6558a,be4073b74e49ff45458406e86bba35318e3bbfb728175824fa78bd46c2e6558a,2015,16,candidate_control_exhausted,0,True
08ee035ffd88f6098968333b5a97d63958f754da9be98c40a467ec30ba88747e,serial_wall_clock,cpu_batch,True,True,True,True,a79c2a52bf5af072038b4b52f80522f7f562200bd7ab6772b0f9060a77ebdf3f,66,True,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,a79c2a52bf5af072038b4b52f80522f7f562200bd7ab6772b0f9060a77ebdf3f,46eaad033d922fa85a4dbdda29074cea37435a34e62717554cd456c1e5512c3a,46eaad033d922fa85a4dbdda29074cea37435a34e62717554cd456c1e5512c3a,2015,66,iteration_limit,0,True
08ee035ffd88f6098968333b5a97d63958f754da9be98c40a467ec30ba88747e,parallel_wall_clock,cpu_batch,True,True,True,True,a79c2a52bf5af072038b4b52f80522f7f562200bd7ab6772b0f9060a77ebdf3f,66,True,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,a79c2a52bf5af072038b4b52f80522f7f562200bd7ab6772b0f9060a77ebdf3f,46eaad033d922fa85a4dbdda29074cea37435a34e62717554cd456c1e5512c3a,46eaad033d922fa85a4dbdda29074cea37435a34e62717554cd456c1e5512c3a,2015,66,iteration_limit,0,True
75b47002b1b2c196649f21a1d3c68ae9d17a39eb2d502791b0dcf3fb240fc454,serial_fixed_exact_calls,cpu_batch,True,True,True,True,9c90b734a722a0ac1e9947e43a609c0af6b22df92e667ce0627836eaf1b349fa,14,True,66,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,9c90b734a722a0ac1e9947e43a609c0af6b22df92e667ce0627836eaf1b349fa,c9328d78e770a1311799f36a15035d9af91fd73f1eb9a75224ccea59bfb1b07b,c9328d78e770a1311799f36a15035d9af91fd73f1eb9a75224ccea59bfb1b07b,2016,14,candidate_control_exhausted,0,True
75b47002b1b2c196649f21a1d3c68ae9d17a39eb2d502791b0dcf3fb240fc454,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,9c90b734a722a0ac1e9947e43a609c0af6b22df92e667ce0627836eaf1b349fa,14,True,66,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,9c90b734a722a0ac1e9947e43a609c0af6b22df92e667ce0627836eaf1b349fa,c9328d78e770a1311799f36a15035d9af91fd73f1eb9a75224ccea59bfb1b07b,c9328d78e770a1311799f36a15035d9af91fd73f1eb9a75224ccea59bfb1b07b,2016,14,candidate_control_exhausted,0,True
53a13551fe64c0939a1c13f17a9e7d2e11da1bcf57e28e8cd8aaebaaa05ae9f3,serial_wall_clock,cpu_batch,True,True,True,True,0b99813899e4d67a7a3f83f0a49b0fca4b47dc15649f9b387a9880f9eac452c7,67,True,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,0b99813899e4d67a7a3f83f0a49b0fca4b47dc15649f9b387a9880f9eac452c7,4b9518dd950b21a7c9c71265569bcf614495d5f4574b58b94c60f7f7d4bb204f,4b9518dd950b21a7c9c71265569bcf614495d5f4574b58b94c60f7f7d4bb204f,2016,67,iteration_limit,0,True
53a13551fe64c0939a1c13f17a9e7d2e11da1bcf57e28e8cd8aaebaaa05ae9f3,parallel_wall_clock,cpu_batch,True,True,True,True,0b99813899e4d67a7a3f83f0a49b0fca4b47dc15649f9b387a9880f9eac452c7,67,True,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,0b99813899e4d67a7a3f83f0a49b0fca4b47dc15649f9b387a9880f9eac452c7,4b9518dd950b21a7c9c71265569bcf614495d5f4574b58b94c60f7f7d4bb204f,4b9518dd950b21a7c9c71265569bcf614495d5f4574b58b94c60f7f7d4bb204f,2016,67,iteration_limit,0,True
61fcfa6f760b47915843c2af28daf029bf124a2b218b9a9d71fc6a475d9bd294,serial_fixed_exact_calls,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,candidate_control_exhausted,0,True
61fcfa6f760b47915843c2af28daf029bf124a2b218b9a9d71fc6a475d9bd294,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,candidate_control_exhausted,0,True
4bd3a5608dbd3e2aeec74c707e64b66e9a2391efaf4a802796a7bd571023be05,serial_wall_clock,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,iteration_limit,0,True
4bd3a5608dbd3e2aeec74c707e64b66e9a2391efaf4a802796a7bd571023be05,parallel_wall_clock,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,iteration_limit,0,True
3fa73bdbadd88ae83808ac157aca13c60531ca7ef5908d65041a347b20941ee1,serial_fixed_exact_calls,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,candidate_control_exhausted,0,True
3fa73bdbadd88ae83808ac157aca13c60531ca7ef5908d65041a347b20941ee1,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,candidate_control_exhausted,0,True
