aggregation,axis,evaluation_count,instance,label,mean_duration_seconds,seed,total_duration_seconds
route,parallel_fixed_exact_calls,6,r103C10,81,0.0002755693324919169,2015,0.0016534159949515015
route,parallel_fixed_exact_calls,6,r103C10,82,0.00023788199905538931,2015,0.0014272919943323359
route,parallel_fixed_exact_calls,2,r103C10,84,0.000366916494385805,2015,0.00073383298877161
route,parallel_fixed_exact_calls,2,r103C10,86,0.0003398540065973066,2015,0.0006797080131946132
operator,serial_wall_clock,3,r103C10,ejection_chain,4.7200107170889777e-07,2015,1.4160032151266932e-06
operator,serial_wall_clock,104,r103C10,energy,8.798836545163515e-05,2015,0.009150790006970055
operator,serial_wall_clock,156,r103C10,greedy,9.230501941951494e-05,2015,0.01439958302944433
operator,serial_wall_clock,4,r103C10,initial_solution,0.0007586249994346872,2015,0.003034499997738749
operator,serial_wall_clock,214,r103C10,regret2,0.00010336877108512394,2015,0.022120917012216523
operator,serial_wall_clock,122,r103C10,route_elimination,1.8610635230348247e-07,2015,2.270497498102486e-05
operator,serial_wall_clock,134,r103C10,route_merge,1.9773109833390187e-07,2015,2.6495967176742852e-05
operator,serial_wall_clock,2,r103C10,route_segment_destroy,0.0005973334991722368,2015,0.0011946669983444735
operator,serial_wall_clock,67,r103C10,shaw_related,1.7962016038415925e-05,2015,0.001203455074573867
operator,serial_wall_clock,28,r103C10,standard,2.2017931249657912e-07,2015,6.165020749904215e-06
operator,serial_wall_clock,1516,r103C10,vehicle_count_aware_repair,4.805905559673994e-06,2015,0.007285752828465775
route,serial_wall_clock,4,r103C10,138,0.00015729174629086629,2015,0.0006291669851634651
route,serial_wall_clock,2,r103C10,141,0.00022724999871570617,2015,0.00045449999743141234
route,serial_wall_clock,8,r103C10,147,5.969775338598993e-05,2015,0.0004775820270879194
route,serial_wall_clock,7,r103C10,166,0.00021695228393322656,2015,0.0015186659875325859
route,serial_wall_clock,47,r103C10,221,1.2784616704633895e-05,2015,0.0006008769851177931
route,serial_wall_clock,1,r103C10,223,0.00048254200373776257,2015,0.00048254200373776257
route,serial_wall_clock,10,r103C10,234,5.528740148292854e-05,2015,0.0005528740148292854
route,serial_wall_clock,1,r103C10,236,0.0008388749993173406,2015,0.0008388749993173406
route,serial_wall_clock,585,r103C10,237,1.4400115369970345e-06,2015,0.0008424067491432652
route,serial_wall_clock,4,r103C10,239,0.00028752074649673887,2015,0.0011500829859869555
route,serial_wall_clock,2,r103C10,245,0.00045066700113238767,2015,0.0009013340022647753
route,serial_wall_clock,6,r103C10,247,0.00011253483292724316,2015,0.000675208997563459
route,serial_wall_clock,1,r103C10,261,0.00045979200513102114,2015,0.00045979200513102114
route,serial_wall_clock,6,r103C10,264,0.00011918050101182114,2015,0.0007150830060709268
route,serial_wall_clock,6,r103C10,268,0.00011513883024842168,2015,0.0006908329814905301
route,serial_wall_clock,20,r103C10,270,4.107100030523725e-05,2015,0.000821420006104745
route,serial_wall_clock,2,r103C10,287,0.0002849375014193356,2015,0.0005698750028386712
route,serial_wall_clock,2,r103C10,292,0.0003593119909055531,2015,0.0007186239818111062
route,serial_wall_clock,51,r103C10,294,1.8161744924773482e-05,2015,0.0009262489911634475
route,serial_wall_clock,1,r103C10,299,0.0006287500000325963,2015,0.0006287500000325963
route,serial_wall_clock,2,r103C10,307,0.00029202099540270865,2015,0.0005840419908054173
route,serial_wall_clock,2,r103C10,309,0.00033381249522790313,2015,0.0006676249904558063
route,serial_wall_clock,2,r103C10,326,0.00017091650079237297,2015,0.00034183300158474594
route,serial_wall_clock,37,r103C10,342,1.9079919847835964e-05,2015,0.0007059570343699306
route,serial_wall_clock,17,r103C10,350,2.4330940933021554e-05,2015,0.0004136259958613664
route,serial_wall_clock,1,r103C10,353,0.0005085409939056262,2015,0.0005085409939056262
route,serial_wall_clock,1,r103C10,366,0.0004929160058964044,2015,0.0004929160058964044
route,serial_wall_clock,5,r103C10,396,6.925019843038172e-05,2015,0.0003462509921519086
route,serial_wall_clock,79,r103C10,410,4.968926077708602e-06,2015,0.00039254516013897955
route,serial_wall_clock,2,r103C10,412,0.0002181250019930303,2015,0.0004362500039860606
route,serial_wall_clock,6,r103C10,413,6.746516737621278e-05,2015,0.00040479100425727665
route,serial_wall_clock,1,r103C10,416,0.0004261249996488914,2015,0.0004261249996488914
route,serial_wall_clock,726,r103C10,418,2.2727741231916077e-06,2015,0.0016500340134371072
route,serial_wall_clock,6,r103C10,445,5.684000158604855e-05,2015,0.0003410400095162913
route,serial_wall_clock,2,r103C10,466,0.00019791700469795614,2015,0.0003958340093959123
route,serial_wall_clock,9,r103C10,499,6.083822356433504e-05,2015,0.0005475440120790154
route,serial_wall_clock,2,r103C10,540,0.00032045799889601767,2015,0.0006409159977920353
route,serial_wall_clock,2,r103C10,542,0.00037552050343947485,2015,0.0007510410068789497
route,serial_wall_clock,2,r103C10,546,0.00021256250329315662,2015,0.00042512500658631325
route,serial_wall_clock,3,r103C10,552,0.00042281932837795466,2015,0.001268457985133864
route,serial_wall_clock,2,r103C10,555,0.0003296040013083257,2015,0.0006592080026166514
route,serial_wall_clock,2,r103C10,558,0.0002873539997381158,2015,0.0005747079994762316
route,serial_wall_clock,13,r103C10,567,2.9650617552061493e-05,2015,0.0003854580281767994
route,serial_wall_clock,6,r103C10,568,0.00010784033171754952,2015,0.0006470419903052971
route,serial_wall_clock,61,r103C10,569,9.958310716892364e-06,2015,0.0006074569537304342
route,serial_wall_clock,16,r103C10,571,2.854424928955268e-05,2015,0.0004567079886328429
route,serial_wall_clock,1,r103C10,572,0.0005554170056711882,2015,0.0005554170056711882
route,serial_wall_clock,3,r103C10,587,0.0002141109919951608,2015,0.0006423329759854823
route,serial_wall_clock,6,r103C10,589,0.0001214306660889027,2015,0.0007285839965334162
route,serial_wall_clock,3,r103C10,593,0.0003660419994654755,2015,0.0010981259983964264
route,serial_wall_clock,8,r103C10,598,4.519262620306108e-05,2015,0.00036154100962448865
route,serial_wall_clock,1,r103C10,599,0.0003717499930644408,2015,0.0003717499930644408
route,serial_wall_clock,3,r103C10,620,0.0005412363292028507,2015,0.001623708987608552
route,serial_wall_clock,1,r103C10,626,0.0003740419924724847,2015,0.0003740419924724847
route,serial_wall_clock,1,r103C10,638,0.0002156249975087121,2015,0.0002156249975087121
route,serial_wall_clock,11,r103C10,639,2.426909288095141e-05,2015,0.0002669600216904655
route,serial_wall_clock,2,r103C10,65,0.0003183124936185777,2015,0.0006366249872371554
route,serial_wall_clock,1,r103C10,654,0.0001212920033140108,2015,0.0001212920033140108
route,serial_wall_clock,1,r103C10,655,0.00013233399658929557,2015,0.00013233399658929557
route,serial_wall_clock,49,r103C10,656,3.0994893417560628e-06,2015,0.00015187497774604708
route,serial_wall_clock,1,r103C10,657,0.00012233300367370248,2015,0.00012233300367370248
route,serial_wall_clock,10,r103C10,674,3.3175096905324605e-05,2015,0.0003317509690532461
route,serial_wall_clock,2,r103C10,683,0.00025687500601634383,2015,0.0005137500120326877
route,serial_wall_clock,6,r103C10,685,0.00020436833195465928,2015,0.0012262099917279556
route,serial_wall_clock,107,r103C10,688,9.69399129601944e-06,2015,0.00103725706867408
route,serial_wall_clock,3,r103C10,698,0.00023143033225399753,2015,0.0006942909967619926
route,serial_wall_clock,5,r103C10,717,0.0001992168021388352,2015,0.000996084010694176
route,serial_wall_clock,5,r103C10,718,0.00020159179985057563,2015,0.0010079589992528781
route,serial_wall_clock,3,r103C10,726,0.00021604166734808436,2015,0.000648125002044253
route,serial_wall_clock,9,r103C10,74,9.011566483726104e-05,2015,0.0008110409835353494
route,serial_wall_clock,4,r103C10,745,0.00025576049665687606,2015,0.0010230419866275042
route,serial_wall_clock,2,r103C10,755,0.0003889165018335916,2015,0.0007778330036671832
route,serial_wall_clock,2,r103C10,766,0.0005090414997539483,2015,0.0010180829995078966
route,serial_wall_clock,139,r103C10,769,8.870525077896581e-06,2015,0.0012330029858276248
route,serial_wall_clock,1,r103C10,772,0.001504999992903322,2015,0.001504999992903322
route,serial_wall_clock,7,r103C10,78,8.066071729574884e-05,2015,0.0005646250210702419
route,serial_wall_clock,5,r103C10,780,0.0001954581995960325,2015,0.0009772909979801625
route,serial_wall_clock,1,r103C10,79,0.0004547910066321492,2015,0.0004547910066321492
route,serial_wall_clock,3,r103C10,801,0.0002903889981098473,2015,0.0008711669943295419
route,serial_wall_clock,2,r103C10,809,0.000443499993707519,2015,0.000886999987415038
route,serial_wall_clock,86,r103C10,81,1.4203907698555307e-05,2015,0.0012215360620757565
route,serial_wall_clock,8,r103C10,82,7.504712630179711e-05,2015,0.0006003770104143769
route,serial_wall_clock,64,r103C10,821,1.2710858982245554e-05,2015,0.0008134949748637155
route,serial_wall_clock,6,r103C10,84,7.028466886064659e-05,2015,0.0004217080131638795
route,serial_wall_clock,3,r103C10,86,0.0001391663342171038,2015,0.00041749900265131146
route,serial_wall_clock,2,r103C10,90,0.0006325830036075786,2015,0.0012651660072151572
operator,parallel_wall_clock,3,r103C10,ejection_chain,4.0299588969598216e-07,2015,1.2089876690879464e-06
operator,parallel_wall_clock,104,r103C10,energy,0.00013399206797587866,2015,0.013935175069491379
operator,parallel_wall_clock,156,r103C10,greedy,0.0001614919483239273,2015,0.025192743938532658
operator,parallel_wall_clock,4,r103C10,initial_solution,0.06307454175475868,2015,0.25229816701903474
operator,parallel_wall_clock,214,r103C10,regret2,0.0001597252528745655,2015,0.034181204115157016
operator,parallel_wall_clock,122,r103C10,route_elimination,1.9663955336894657e-07,2015,2.399002551101148e-05
operator,parallel_wall_clock,134,r103C10,route_merge,1.958503175888266e-07,2015,2.6243942556902766e-05
operator,parallel_wall_clock,2,r103C10,route_segment_destroy,0.0008139995043165982,2015,0.0016279990086331964
operator,parallel_wall_clock,67,r103C10,shaw_related,1.8029193108929183e-05,2015,0.0012079559382982552
operator,parallel_wall_clock,28,r103C10,standard,2.5142799131572247e-07,2015,7.039983756840229e-06
operator,parallel_wall_clock,1516,r103C10,vehicle_count_aware_repair,6.661907318054322e-06,2015,0.010099451494170353
route,parallel_wall_clock,4,r103C10,138,0.0002484167562215589,2015,0.0009936670248862356
route,parallel_wall_clock,2,r103C10,141,0.00039566650229971856,2015,0.0007913330045994371
route,parallel_wall_clock,8,r103C10,147,0.00010340112385165412,2015,0.000827208990813233
route,parallel_wall_clock,7,r103C10,166,0.01802152371341695,2015,0.12615066599391866
route,parallel_wall_clock,47,r103C10,221,1.6310298072293083e-05,2015,0.0007665840093977749
route,parallel_wall_clock,1,r103C10,223,0.0008372919983230531,2015,0.0008372919983230531
route,parallel_wall_clock,10,r103C10,234,8.11083024018444e-05,2015,0.0008110830240184441
route,parallel_wall_clock,1,r103C10,236,0.001110958997742273,2015,0.001110958997742273
route,parallel_wall_clock,585,r103C10,237,3.322719697816632e-06,2015,0.0019437910232227296
route,parallel_wall_clock,4,r103C10,239,0.000282333254290279,2015,0.001129333017161116
route,parallel_wall_clock,2,r103C10,245,0.000610499999311287,2015,0.001220999998622574
route,parallel_wall_clock,6,r103C10,247,0.00016794433273995915,2015,0.001007665996439755
route,parallel_wall_clock,1,r103C10,261,0.0008125000022118911,2015,0.0008125000022118911
route,parallel_wall_clock,6,r103C10,264,0.0001328055028958867,2015,0.0007968330173753202
route,parallel_wall_clock,6,r103C10,268,0.00018065266825336343,2015,0.0010839160095201805
route,parallel_wall_clock,20,r103C10,270,5.978324916213751e-05,2015,0.0011956649832427502
route,parallel_wall_clock,2,r103C10,287,0.0004387709923321381,2015,0.0008775419846642762
route,parallel_wall_clock,2,r103C10,292,0.0004507710036705248,2015,0.0009015420073410496
route,parallel_wall_clock,51,r103C10,294,1.8480371948623772e-05,2015,0.0009424989693798125
route,parallel_wall_clock,1,r103C10,299,0.0010712499934015796,2015,0.0010712499934015796
route,parallel_wall_clock,2,r103C10,307,0.0005540834972634912,2015,0.0011081669945269823
route,parallel_wall_clock,2,r103C10,309,0.0005326874961610883,2015,0.0010653749923221767
route,parallel_wall_clock,2,r103C10,326,0.00034908299858216196,2015,0.0006981659971643239
route,parallel_wall_clock,37,r103C10,342,2.89144876217973e-05,2015,0.0010698360420065
route,parallel_wall_clock,17,r103C10,350,4.952447232105495e-05,2015,0.0008419160294579342
route,parallel_wall_clock,1,r103C10,353,0.000646792002953589,2015,0.000646792002953589
route,parallel_wall_clock,1,r103C10,366,0.000912333998712711,2015,0.000912333998712711
route,parallel_wall_clock,5,r103C10,396,0.0001921580027556047,2015,0.0009607900137780234
route,parallel_wall_clock,79,r103C10,410,8.833328817523072e-06,2015,0.0006978329765843228
route,parallel_wall_clock,2,r103C10,412,0.0004159374948358163,2015,0.0008318749896716326
route,parallel_wall_clock,6,r103C10,413,0.000459923666009369,2015,0.002759541996056214
route,parallel_wall_clock,1,r103C10,416,0.000761208008043468,2015,0.000761208008043468
route,parallel_wall_clock,726,r103C10,418,0.00017394422362741345,2015,0.12628350635350216
route,parallel_wall_clock,6,r103C10,445,9.754849694824468e-05,2015,0.000585290981689468
route,parallel_wall_clock,2,r103C10,466,0.000375541509129107,2015,0.000751083018258214
route,parallel_wall_clock,9,r103C10,499,9.493533030359281e-05,2015,0.0008544179727323353
route,parallel_wall_clock,2,r103C10,540,0.0005455835052998737,2015,0.0010911670105997473
route,parallel_wall_clock,2,r103C10,542,0.0005288335014483891,2015,0.0010576670028967783
route,parallel_wall_clock,2,r103C10,546,0.00040908349183155224,2015,0.0008181669836631045
route,parallel_wall_clock,3,r103C10,552,0.00044531932993171114,2015,0.0013359579897951335
route,parallel_wall_clock,2,r103C10,555,0.0005052915003034286,2015,0.0010105830006068572
route,parallel_wall_clock,2,r103C10,558,0.00042012499761767685,2015,0.0008402499952353537
route,parallel_wall_clock,13,r103C10,567,5.325638295079653e-05,2015,0.0006923329783603549
route,parallel_wall_clock,6,r103C10,568,0.00014716650427241498,2015,0.00088299902563449
route,parallel_wall_clock,61,r103C10,569,1.4550525401184549e-05,2015,0.0008875820494722575
route,parallel_wall_clock,16,r103C10,571,6.510925231850706e-05,2015,0.001041748037096113
route,parallel_wall_clock,1,r103C10,572,0.0007994999905349687,2015,0.0007994999905349687
route,parallel_wall_clock,3,r103C10,587,0.0003439443341145913,2015,0.0010318330023437738
route,parallel_wall_clock,6,r103C10,589,0.0002010971657000482,2015,0.0012065829942002892
route,parallel_wall_clock,3,r103C10,593,0.0005182780005270615,2015,0.0015548340015811846
route,parallel_wall_clock,8,r103C10,598,0.00013990625302540138,2015,0.001119250024203211
route,parallel_wall_clock,1,r103C10,599,0.0006598750042030588,2015,0.0006598750042030588
route,parallel_wall_clock,3,r103C10,620,0.0006958473337969432,2015,0.0020875420013908297
route,parallel_wall_clock,1,r103C10,626,0.0007326250051846728,2015,0.0007326250051846728
route,parallel_wall_clock,1,r103C10,638,0.0005621250020340085,2015,0.0005621250020340085
route,parallel_wall_clock,11,r103C10,639,3.932572673709894e-05,2015,0.0004325829941080883
route,parallel_wall_clock,2,r103C10,65,0.00048806300037540495,2015,0.0009761260007508099
route,parallel_wall_clock,1,r103C10,654,0.0005156249972060323,2015,0.0005156249972060323
route,parallel_wall_clock,1,r103C10,655,0.00044591700134333223,2015,0.00044591700134333223
route,parallel_wall_clock,49,r103C10,656,1.1413387255743146e-05,2015,0.0005592559755314142
route,parallel_wall_clock,1,r103C10,657,0.00035612500505521894,2015,0.00035612500505521894
route,parallel_wall_clock,10,r103C10,674,9.153319842880592e-05,2015,0.0009153319842880592
route,parallel_wall_clock,2,r103C10,683,0.0004765209960169159,2015,0.0009530419920338318
route,parallel_wall_clock,6,r103C10,685,0.00039271516773927334,2015,0.00235629100643564
route,parallel_wall_clock,107,r103C10,688,1.1692767300225237e-05,2015,0.0012511261011241004
route,parallel_wall_clock,3,r103C10,698,0.00033897233273213107,2015,0.0010169169981963933
route,parallel_wall_clock,5,r103C10,717,0.0002505998039850965,2015,0.0012529990199254826
route,parallel_wall_clock,5,r103C10,718,0.00018617519817780702,2015,0.0009308759908890352
route,parallel_wall_clock,3,r103C10,726,0.0002877636628303056,2015,0.0008632909884909168
route,parallel_wall_clock,9,r103C10,74,0.00011299088914206045,2015,0.001016918002278544
route,parallel_wall_clock,4,r103C10,745,0.00030988525395514444,2015,0.0012395410158205777
route,parallel_wall_clock,2,r103C10,755,0.0005618130016955547,2015,0.0011236260033911094
route,parallel_wall_clock,2,r103C10,766,0.0006639789935434237,2015,0.0013279579870868474
route,parallel_wall_clock,139,r103C10,769,1.1999704648921494e-05,2015,0.0016679589462000877
route,parallel_wall_clock,1,r103C10,772,0.0015753750049043447,2015,0.0015753750049043447
route,parallel_wall_clock,7,r103C10,78,0.00017855371282036816,2015,0.001249875989742577
route,parallel_wall_clock,5,r103C10,780,0.00023821679933462293,2015,0.0011910839966731146
route,parallel_wall_clock,1,r103C10,79,0.0007517909980379045,2015,0.0007517909980379045
route,parallel_wall_clock,3,r103C10,801,0.0005632363317999989,2015,0.0016897089953999966
route,parallel_wall_clock,2,r103C10,809,0.0005668545054504648,2015,0.0011337090109009296
route,parallel_wall_clock,86,r103C10,81,1.4290255379354105e-05,2015,0.001228961962624453
route,parallel_wall_clock,8,r103C10,82,0.00012490624976635445,2015,0.0009992499981308356
route,parallel_wall_clock,64,r103C10,821,1.674737563917006e-05,2015,0.0010718320409068838
route,parallel_wall_clock,6,r103C10,84,0.00013386783393798396,2015,0.0008032070036279038
route,parallel_wall_clock,3,r103C10,86,0.000347806000111935,2015,0.0010434180003358051
route,parallel_wall_clock,2,r103C10,90,0.0005741874992963858,2015,0.0011483749985927716
operator,serial_fixed_exact_calls,19,r103C10,greedy,0.00013691910364861158,2016,0.00260146296932362
operator,serial_fixed_exact_calls,4,r103C10,initial_solution,0.0005666247525368817,2016,0.002266499010147527
operator,serial_fixed_exact_calls,12,r103C10,regret2,8.32431663487417e-05,2016,0.0009989179961849004
operator,serial_fixed_exact_calls,20,r103C10,route_elimination,2.2915119188837707e-07,2016,4.583023837767541e-06
operator,serial_fixed_exact_calls,14,r103C10,route_merge,1.9942984051470246e-07,2016,2.7920177672058344e-06
operator,serial_fixed_exact_calls,2,r103C10,route_segment_destroy,0.0005793954987893812,2016,0.0011587909975787625
operator,serial_fixed_exact_calls,4,r103C10,shaw_related,3.022505552507937e-07,2016,1.2090022210031748e-06
operator,serial_fixed_exact_calls,2,r103C10,standard,1.2500095181167126e-07,2016,2.500019036233425e-07
operator,serial_fixed_exact_calls,46,r103C10,vehicle_count_aware_repair,5.9249978221487254e-05,2016,0.0027254989981884137
route,serial_fixed_exact_calls,5,r103C10,190,0.00022682500130031258,2016,0.001134125006501563
route,serial_fixed_exact_calls,1,r103C10,246,0.0004227089957566932,2016,0.0004227089957566932
route,serial_fixed_exact_calls,50,r103C10,266,1.625336066354066e-05,2016,0.0008126680331770331
route,serial_fixed_exact_calls,1,r103C10,293,0.0005142089939909056,2016,0.0005142089939909056
route,serial_fixed_exact_calls,3,r103C10,455,0.0001059033287068208,2016,0.0003177099861204624
route,serial_fixed_exact_calls,48,r103C10,463,2.3806396408569224e-05,2016,0.0011427070276113227
route,serial_fixed_exact_calls,2,r103C10,705,0.0002611459931358695,2016,0.000522291986271739
route,serial_fixed_exact_calls,1,r103C10,706,0.0006120420002844185,2016,0.0006120420002844185
route,serial_fixed_exact_calls,1,r103C10,708,0.0004608329909387976,2016,0.0004608329909387976
route,serial_fixed_exact_calls,2,r103C10,733,0.00017166700126836076,2016,0.00034333400253672153
route,serial_fixed_exact_calls,1,r103C10,840,0.0006789580074837431,2016,0.0006789580074837431
route,serial_fixed_exact_calls,1,r103C10,909,0.0011585830070544034,2016,0.0011585830070544034
route,serial_fixed_exact_calls,4,r103C10,95,0.00022037500093574636,2016,0.0008815000037429854
route,serial_fixed_exact_calls,3,r103C10,971,0.0002527779918940117,2016,0.0007583339756820351
operator,parallel_fixed_exact_calls,19,r103C10,greedy,0.00024235294442501312,2016,0.004604705944075249
operator,parallel_fixed_exact_calls,4,r103C10,initial_solution,0.06522113575192634,2016,0.26088454300770536
operator,parallel_fixed_exact_calls,12,r103C10,regret2,0.00016263899912397997,2016,0.0019516679894877598
operator,parallel_fixed_exact_calls,20,r103C10,route_elimination,4.000503395218402e-07,2016,8.001006790436804e-06
operator,parallel_fixed_exact_calls,14,r103C10,route_merge,1.9942880109218614e-07,2016,2.792003215290606e-06
operator,parallel_fixed_exact_calls,2,r103C10,route_segment_destroy,0.0008765414968365803,2016,0.0017530829936731607
operator,parallel_fixed_exact_calls,4,r103C10,shaw_related,3.4375261748209596e-07,2016,1.3750104699283838e-06
operator,parallel_fixed_exact_calls,2,r103C10,standard,1.2499367585405707e-07,2016,2.4998735170811415e-07
operator,parallel_fixed_exact_calls,46,r103C10,vehicle_count_aware_repair,9.866934756839486e-05,2016,0.0045387899881461635
route,parallel_fixed_exact_calls,5,r103C10,190,0.026088650000747293,2016,0.13044325000373647
route,parallel_fixed_exact_calls,1,r103C10,246,0.0008227920043282211,2016,0.0008227920043282211
route,parallel_fixed_exact_calls,50,r103C10,266,3.23150007170625e-05,2016,0.0016157500358531252
route,parallel_fixed_exact_calls,1,r103C10,293,0.0008211249951273203,2016,0.0008211249951273203
route,parallel_fixed_exact_calls,3,r103C10,455,0.00020255566535828015,2016,0.0006076669960748404
route,parallel_fixed_exact_calls,48,r103C10,463,0.002717733519299751,2016,0.13045120892638806
route,parallel_fixed_exact_calls,2,r103C10,705,0.0004755829941132106,2016,0.0009511659882264212
route,parallel_fixed_exact_calls,1,r103C10,706,0.0009368330065626651,2016,0.0009368330065626651
route,parallel_fixed_exact_calls,1,r103C10,708,0.0012052090023644269,2016,0.0012052090023644269
route,parallel_fixed_exact_calls,2,r103C10,733,0.00029443749372148886,2016,0.0005888749874429777
route,parallel_fixed_exact_calls,1,r103C10,840,0.0013414160057436675,2016,0.0013414160057436675
route,parallel_fixed_exact_calls,1,r103C10,909,0.0017528750031488016,2016,0.0017528750031488016
route,parallel_fixed_exact_calls,4,r103C10,95,0.0002929582478827797,2016,0.0011718329915311188
route,parallel_fixed_exact_calls,3,r103C10,971,0.0003450693281289811,2016,0.0010352079843869433
operator,serial_wall_clock,160,r103C10,energy,0.00010333697546229814,2016,0.016533916073967703
operator,serial_wall_clock,119,r103C10,greedy,8.928605872343349e-05,2016,0.010625040988088585
operator,serial_wall_clock,4,r103C10,initial_solution,0.0005529692498384975,2016,0.00221187699935399
operator,serial_wall_clock,368,r103C10,regret2,8.240792344029457e-05,2016,0.0303261158260284
operator,serial_wall_clock,136,r103C10,route_elimination,1.8018374034641859e-07,2016,2.4504988687112927e-05
operator,serial_wall_clock,124,r103C10,route_merge,1.8821787483419382e-07,2016,2.3339016479440033e-05
operator,serial_wall_clock,2,r103C10,route_segment_destroy,0.0005970000056549907,2016,0.0011940000113099813
operator,serial_wall_clock,78,r103C10,shaw_related,3.728461869729635e-07,2016,2.9082002583891153e-05
operator,serial_wall_clock,32,r103C10,standard,2.864703674276825e-07,2016,9.16705175768584e-06
operator,serial_wall_clock,1499,r103C10,vehicle_count_aware_repair,4.7667371563450636e-06,2016,0.00714533899736125
route,serial_wall_clock,11,r103C10,100,6.88711800400845e-05,2016,0.0007575829804409295
route,serial_wall_clock,2,r103C10,101,0.00021606299560517073,2016,0.00043212599121034145
route,serial_wall_clock,2,r103C10,102,0.00022070849081501365,2016,0.0004414169816300273
route,serial_wall_clock,5,r103C10,109,0.00016385820345021784,2016,0.0008192910172510892
route,serial_wall_clock,2,r103C10,138,0.00024412500351900235,2016,0.0004882500070380047
route,serial_wall_clock,2,r103C10,162,0.0002480624971212819,2016,0.0004961249942425638
route,serial_wall_clock,2,r103C10,164,0.0003299160016467795,2016,0.000659832003293559
route,serial_wall_clock,14,r103C10,171,3.745242949142786e-05,2016,0.00052433401287999
route,serial_wall_clock,20,r103C10,190,5.557500116992742e-05,2016,0.0011115000233985484
route,serial_wall_clock,49,r103C10,246,9.351203869077928e-06,2016,0.0004582089895848185
route,serial_wall_clock,4,r103C10,250,0.0001225105042976793,2016,0.0004900420171907172
route,serial_wall_clock,6,r103C10,262,9.218733612215146e-05,2016,0.0005531240167329088
route,serial_wall_clock,1,r103C10,264,0.0008852079918142408,2016,0.0008852079918142408
route,serial_wall_clock,472,r103C10,266,1.685374704489516e-06,2016,0.0007954968605190516
route,serial_wall_clock,6,r103C10,268,0.00013056966660466665,2016,0.000783417999628
route,serial_wall_clock,3,r103C10,271,0.00027163867101383704,2016,0.0008149160130415112
route,serial_wall_clock,6,r103C10,278,0.00011176366630631189,2016,0.0006705819978378713
route,serial_wall_clock,3,r103C10,293,0.00020805533858947456,2016,0.0006241660157684237
route,serial_wall_clock,2,r103C10,297,0.00040512499981559813,2016,0.0008102499996311963
route,serial_wall_clock,9,r103C10,298,9.431011049956497e-05,2016,0.0008487909944960847
route,serial_wall_clock,8,r103C10,309,0.0001157552524091443,2016,0.0009260420192731544
route,serial_wall_clock,2,r103C10,316,0.00031245800346368924,2016,0.0006249160069273785
route,serial_wall_clock,79,r103C10,318,8.659240019012572e-06,2016,0.0006840799615019932
route,serial_wall_clock,2,r103C10,335,0.0003453959943726659,2016,0.0006907919887453318
route,serial_wall_clock,4,r103C10,353,0.00011906225336133502,2016,0.0004762490134453401
route,serial_wall_clock,2,r103C10,359,0.00015666699619032443,2016,0.00031333399238064885
route,serial_wall_clock,1,r103C10,369,0.0005314160080160946,2016,0.0005314160080160946
route,serial_wall_clock,6,r103C10,375,8.799317098843555e-05,2016,0.0005279590259306133
route,serial_wall_clock,68,r103C10,380,9.245118074913454e-06,2016,0.0006286680290941149
route,serial_wall_clock,28,r103C10,388,1.518153606282015e-05,2016,0.0004250830097589642
route,serial_wall_clock,2,r103C10,392,0.00024968750221887603,2016,0.0004993750044377521
route,serial_wall_clock,1,r103C10,408,0.0004715830000350252,2016,0.0004715830000350252
route,serial_wall_clock,7,r103C10,439,4.5000143083078524e-05,2016,0.00031500100158154964
route,serial_wall_clock,4,r103C10,441,7.42602496757172e-05,2016,0.0002970409987028688
route,serial_wall_clock,114,r103C10,455,4.158973624406938e-06,2016,0.00047412299318239093
route,serial_wall_clock,2,r103C10,456,0.00023112499911803752,2016,0.00046224999823607504
route,serial_wall_clock,3,r103C10,457,0.00013945833294807622,2016,0.0004183749988442287
route,serial_wall_clock,7,r103C10,458,5.815471480933151e-05,2016,0.0004070830036653206
route,serial_wall_clock,639,r103C10,463,1.9128717108977978e-06,2016,0.0012223250232636929
route,serial_wall_clock,5,r103C10,489,5.272500275168568e-05,2016,0.0002636250137584284
route,serial_wall_clock,3,r103C10,509,0.00011227765935473144,2016,0.0003368329780641943
route,serial_wall_clock,17,r103C10,514,2.6139588204815108e-05,2016,0.0004443729994818568
route,serial_wall_clock,1,r103C10,554,0.00038212499930523336,2016,0.00038212499930523336
route,serial_wall_clock,6,r103C10,557,8.324299657639737e-05,2016,0.0004994579794583842
route,serial_wall_clock,2,r103C10,559,0.00015814600192243233,2016,0.00031629200384486467
route,serial_wall_clock,2,r103C10,588,0.00026345800142735243,2016,0.0005269160028547049
route,serial_wall_clock,2,r103C10,596,0.0002447085062158294,2016,0.0004894170124316588
route,serial_wall_clock,6,r103C10,618,8.304883279682447e-05,2016,0.0004982929967809469
route,serial_wall_clock,2,r103C10,629,0.00030968750070314854,2016,0.0006193750014062971
route,serial_wall_clock,3,r103C10,635,0.00031630532854857546,2016,0.0009489159856457263
route,serial_wall_clock,2,r103C10,638,0.0003394585000933148,2016,0.0006789170001866296
route,serial_wall_clock,7,r103C10,644,0.00010382757006612207,2016,0.0007267929904628545
route,serial_wall_clock,6,r103C10,651,7.197916662941377e-05,2016,0.0004318749997764826
route,serial_wall_clock,16,r103C10,664,8.025762508623302e-05,2016,0.0012841220013797283
